thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
113,0,113,[np.float64(0.003703703703703704)],[np.float64(-0.001851851851851852)],[1],[0],[0],[3.730482100043446],['target'],113,0,113,0,191.96577610005625,,10,191.9594222002197,191.96577610005625,191.96577610005625,0.019402300007641315,195.6899504000321,[np.float64(0.003703703703703704)],[np.float64(-0.001851851851851852)],[1],[0],[0],[3.730482100043446],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
114,0,114,[np.float64(-0.2851851851851852)],[np.float64(-0.43148148148148147)],[1],[0],[0],[1.4416120001114905],[None],114,0,114,0,195.70553440018557,,5,195.69823980005458,195.70553440018557,195.70553440018557,0.008194199996069074,197.13989850017242,[np.float64(-0.2851851851851852)],[np.float64(-0.43148148148148147)],[1],[0],[0],[1.4416120001114905],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
115,0,115,[np.float64(0.36574074074074076)],[np.float64(-0.062037037037037036)],[1],[0],[0],[2.0186340999789536],['target'],115,0,115,0,197.1615801001899,,10,197.15486910007894,197.1615801001899,197.1615801001899,0.014898299938067794,199.1735777000431,[np.float64(0.36574074074074076)],[np.float64(-0.062037037037037036)],[1],[0],[0],[2.0186340999789536],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
116,0,116,[np.float64(-0.22962962962962963)],[np.float64(0.4222222222222222)],[1],[0],[0],[1.4722055001184344],[None],116,0,116,0,199.19020070019178,,5,199.18472660006955,199.19020070019178,199.19020070019178,0.010987000074237585,200.65699560008943,[np.float64(-0.22962962962962963)],[np.float64(0.4222222222222222)],[1],[0],[0],[1.4722055001184344],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
117,0,117,[np.float64(-0.275)],[np.float64(0.1675925925925926)],[1],[0],[0],[1.1492752998601645],['target'],117,0,117,0,200.681436000159,,10,200.6736114001833,200.681436000159,200.681436000159,0.016501800157129765,201.82292920001782,[np.float64(-0.275)],[np.float64(0.1675925925925926)],[1],[0],[0],[1.1492752998601645],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
118,0,118,[np.float64(0.17037037037037037)],[np.float64(-0.023148148148148147)],[1],[0],[0],[1.3423246999736875],[None],118,0,118,0,201.83899170020595,,5,201.83084030007012,201.83899170020595,201.83899170020595,0.007819200167432427,203.17321310006082,[np.float64(0.17037037037037037)],[np.float64(-0.023148148148148147)],[1],[0],[0],[1.3423246999736875],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
119,0,119,[np.float64(0.03518518518518519)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.5075908999424428],[None],119,0,119,0,203.18904120009392,,5,203.18241460015997,203.18904120009392,203.18904120009392,0.009126000106334686,204.69006730010733,[np.float64(0.03518518518518519)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.5075908999424428],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
120,0,120,[np.float64(-0.11851851851851852)],[np.float64(0.19814814814814816)],[1],[0],[0],[1.1592089000623673],[None],120,0,120,0,204.74278430012055,,10,204.7305762001779,204.74278430012055,204.74278430012055,0.04045400000177324,205.88979810010642,[np.float64(-0.11851851851851852)],[np.float64(0.19814814814814816)],[1],[0],[0],[1.1592089000623673],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
121,0,121,[np.float64(0.12962962962962962)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.2678723998833448],['target'],121,0,121,0,205.9122959000524,,10,205.90525900013745,205.9122959000524,205.9122959000524,0.015359099954366684,207.17320500011556,[np.float64(0.12962962962962962)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.2678723998833448],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
122,0,122,[np.float64(0.2388888888888889)],[np.float64(-0.08703703703703704)],[1],[0],[0],[1.437831699848175],['target'],122,0,122,0,207.19194460008293,,5,207.18531480012462,207.19194460008293,207.19194460008293,0.011998800095170736,208.62318440014496,[np.float64(0.2388888888888889)],[np.float64(-0.08703703703703704)],[1],[0],[0],[1.437831699848175],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
123,0,123,[np.float64(0.30092592592592593)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.1511760000139475],['target'],123,0,123,0,208.64692210010253,,10,208.63916390016675,208.64692210010253,208.64692210010253,0.015905600041151047,209.79044090001844,[np.float64(0.30092592592592593)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.1511760000139475],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
124,0,124,[np.float64(-0.39166666666666666)],[np.float64(0.2814814814814815)],[1],[0],[0],[1.7234796001575887],['target'],124,0,124,0,209.80561930011027,,5,209.79991530021653,209.80561930011027,209.80561930011027,0.00920520001091063,211.5234974999912,[np.float64(-0.39166666666666666)],[np.float64(0.2814814814814815)],[1],[0],[0],[1.7234796001575887],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
125,0,125,[np.float64(0.1824074074074074)],[np.float64(-0.3685185185185185)],[1],[0],[0],[1.9083414999768138],['target'],125,0,125,0,211.5388827000279,,5,211.53160170000046,211.5388827000279,211.5388827000279,0.007906100014224648,213.43999690003693,[np.float64(0.1824074074074074)],[np.float64(-0.3685185185185185)],[1],[0],[0],[1.9083414999768138],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
126,0,126,[np.float64(0.47129629629629627)],[np.float64(0.09722222222222222)],[1],[0],[0],[1.4751182000618428],['target'],126,0,126,0,213.4555299000349,,5,213.44832140021026,213.4555299000349,213.4555299000349,0.008222100092098117,214.92349780001678,[np.float64(0.47129629629629627)],[np.float64(0.09722222222222222)],[1],[0],[0],[1.4751182000618428],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
127,0,127,[np.float64(-0.35648148148148145)],[np.float64(0.3527777777777778)],[1],[0],[0],[1.6747923998627812],['target'],127,0,127,0,214.93889990006573,,5,214.931966900127,214.93889990006573,214.93889990006573,0.00836530001834035,216.6068077001255,[np.float64(-0.35648148148148145)],[np.float64(0.3527777777777778)],[1],[0],[0],[1.6747923998627812],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
128,0,128,[np.float64(-0.38425925925925924)],[np.float64(-0.35)],[1],[0],[0],[1.4750418001785874],['target'],128,0,128,0,216.62241830001585,,5,216.6146613000892,216.62241830001585,216.62241830001585,0.007779700215905905,218.0897499001585,[np.float64(-0.38425925925925924)],[np.float64(-0.35)],[1],[0],[0],[1.4750418001785874],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
129,0,129,[np.float64(0.4527777777777778)],[np.float64(-0.3212962962962963)],[1],[0],[0],[1.9181616997811943],['target'],129,0,129,0,218.11208350001834,,10,218.1046624002047,218.11208350001834,218.11208350001834,0.01483969995751977,220.02287130011246,[np.float64(0.4527777777777778)],[np.float64(-0.3212962962962963)],[1],[0],[0],[1.9181616997811943],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
130,0,130,[np.float64(0.20833333333333334)],[np.float64(-0.4)],[1],[0],[0],[1.8751057998742908],['target'],130,0,130,0,220.03896650020033,,5,220.03113960009068,220.03896650020033,220.03896650020033,0.008173299953341484,221.90629190020263,[np.float64(0.20833333333333334)],[np.float64(-0.4)],[1],[0],[0],[1.8751057998742908],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
131,0,131,[np.float64(0.011111111111111112)],[np.float64(0.08796296296296297)],[1],[0],[0],[1.5353381000459194],['target'],131,0,131,0,221.9281623000279,,10,221.9212153002154,221.9281623000279,221.9281623000279,0.014844600111246109,223.45663120015524,[np.float64(0.011111111111111112)],[np.float64(0.08796296296296297)],[1],[0],[0],[1.5353381000459194],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
132,0,132,[np.float64(-0.47685185185185186)],[np.float64(-0.42685185185185187)],[1],[0],[0],[1.6940260000992566],['target'],132,0,132,0,223.4861018001102,,10,223.4792375001125,223.4861018001102,223.4861018001102,0.02245069993659854,225.17331340000965,[np.float64(-0.47685185185185186)],[np.float64(-0.42685185185185187)],[1],[0],[0],[1.6940260000992566],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
133,0,133,[np.float64(-0.2796296296296296)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.5513501001987606],['target'],133,0,133,0,225.1957398999948,,10,225.1886762001086,225.1957398999948,225.1957398999948,0.015247900038957596,226.7400722000748,[np.float64(-0.2796296296296296)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.5513501001987606],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
134,0,134,[np.float64(-0.4962962962962963)],[np.float64(-0.4925925925925926)],[1],[0],[0],[1.4171257000416517],['target'],134,0,134,0,226.76292260014452,,10,226.75598720018752,226.76292260014452,226.76292260014452,0.015813800040632486,228.17315690009855,[np.float64(-0.4962962962962963)],[np.float64(-0.4925925925925926)],[1],[0],[0],[1.4171257000416517],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
135,0,135,[np.float64(0.2361111111111111)],[np.float64(-0.21203703703703702)],[1],[0],[0],[2.3352701999247074],['target'],135,0,135,0,228.19464310002513,,10,228.1877898001112,228.19464310002513,228.19464310002513,0.014539400115609169,230.52308780001476,[np.float64(0.2361111111111111)],[np.float64(-0.21203703703703702)],[1],[0],[0],[2.3352701999247074],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
136,0,136,[np.float64(-0.16574074074074074)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.3752604997716844],['target'],136,0,136,0,230.53891290002503,,5,230.5311072000768,230.53891290002503,230.53891290002503,0.00792390014976263,231.90641930000857,[np.float64(-0.16574074074074074)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.3752604997716844],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
137,0,137,[np.float64(-0.3638888888888889)],[np.float64(0.5)],[1],[0],[0],[2.3351036000531167],[None],137,0,137,0,231.92817290010862,,10,231.9212639001198,231.92817290010862,231.92817290010862,0.014757599914446473,234.25641380017623,[np.float64(-0.3638888888888889)],[np.float64(0.5)],[1],[0],[0],[2.3351036000531167],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
138,0,138,[np.float64(0.3851851851851852)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.7015988000202924],['target'],138,0,138,0,234.27843480021693,,10,234.27135550021194,234.27843480021693,234.27843480021693,0.014848999911919236,235.97300130012445,[np.float64(0.3851851851851852)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.7015988000202924],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
139,0,139,[np.float64(0.05648148148148148)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.04267040011473],['target'],139,0,139,0,235.98887110012583,,5,235.98084280011244,235.98887110012583,235.98887110012583,0.00773969991132617,238.02359470003285,[np.float64(0.05648148148148148)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.04267040011473],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
140,0,140,[np.float64(0.4212962962962963)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.773823499912396],['target'],140,0,140,0,238.03889630013146,,5,238.0329147002194,238.03889630013146,238.03889630013146,0.009165399940684438,239.80681670014746,[np.float64(0.4212962962962963)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.773823499912396],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
141,0,141,[np.float64(-0.4648148148148148)],[np.float64(0.027777777777777776)],[1],[0],[0],[1.5628871000371873],['target'],141,0,141,0,239.83566780015826,,10,239.8268477001693,239.83566780015826,239.83566780015826,0.01988879987038672,241.38977870019153,[np.float64(-0.4648148148148148)],[np.float64(0.027777777777777776)],[1],[0],[0],[1.5628871000371873],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
142,0,142,[np.float64(-0.09444444444444444)],[np.float64(0.037037037037037035)],[1],[0],[0],[1.525381000014022],['target'],142,0,142,0,241.45397070003673,,5,241.39790600002743,241.45397070003673,241.45397070003673,0.008033999940380454,242.92335900012404,[np.float64(-0.09444444444444444)],[np.float64(0.037037037037037035)],[1],[0],[0],[1.525381000014022],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
143,0,143,[np.float64(-0.44166666666666665)],[np.float64(0.225)],[1],[0],[0],[1.382832400035113],['target'],143,0,143,0,242.94883940019645,,10,242.93990210001357,242.94883940019645,242.94883940019645,0.016430499963462353,244.3227901000064,[np.float64(-0.44166666666666665)],[np.float64(0.225)],[1],[0],[0],[1.382832400035113],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
144,0,144,[np.float64(0.125)],[np.float64(0.35185185185185186)],[1],[0],[0],[2.1412885999307036],['target'],144,0,144,0,244.3389188000001,,5,244.3318600000348,244.3389188000001,244.3389188000001,0.008950000163167715,246.4732100002002,[np.float64(0.125)],[np.float64(0.35185185185185186)],[1],[0],[0],[2.1412885999307036],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
145,0,145,[np.float64(0.14722222222222223)],[np.float64(0.37777777777777777)],[1],[0],[0],[1.6012433001305908],['target'],145,0,145,0,246.49563680007122,,10,246.4885155002121,246.49563680007122,246.49563680007122,0.015199899906292558,248.08980760001577,[np.float64(0.14722222222222223)],[np.float64(0.37777777777777777)],[1],[0],[0],[1.6012433001305908],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
146,0,146,[np.float64(-0.30925925925925923)],[np.float64(-0.3398148148148148)],[1],[0],[0],[1.801705300109461],['target'],146,0,146,0,248.1115199001506,,10,248.10478120017797,248.1115199001506,248.1115199001506,0.014884200179949403,249.90653860010207,[np.float64(-0.30925925925925923)],[np.float64(-0.3398148148148148)],[1],[0],[0],[1.801705300109461],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
147,0,147,[np.float64(-0.287962962962963)],[np.float64(0.04351851851851852)],[1],[0],[0],[1.617247600108385],['target'],147,0,147,0,249.92924970015883,,10,249.92243500007316,249.92924970015883,249.92924970015883,0.015786899952217937,251.53972700005397,[np.float64(-0.287962962962963)],[np.float64(0.04351851851851852)],[1],[0],[0],[1.617247600108385],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
148,0,148,[np.float64(-0.3175925925925926)],[np.float64(0.32314814814814813)],[1],[0],[0],[1.498603800078854],['target'],148,0,148,0,251.56901920004748,,10,251.55838890001178,251.56901920004748,251.56901920004748,0.01857919991016388,253.0570404001046,[np.float64(-0.3175925925925926)],[np.float64(0.32314814814814813)],[1],[0],[0],[1.498603800078854],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
149,0,149,[np.float64(0.487962962962963)],[np.float64(-0.3111111111111111)],[1],[0],[0],[2.8331319999415427],['target'],149,0,149,0,253.08024050015956,,10,253.0732178001199,253.08024050015956,253.08024050015956,0.016053800005465746,255.90639430005103,[np.float64(0.487962962962963)],[np.float64(-0.3111111111111111)],[1],[0],[0],[2.8331319999415427],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
150,0,150,[np.float64(0.362962962962963)],[np.float64(0.27314814814814814)],[1],[0],[0],[1.55788639979437],['target'],150,0,150,0,255.92204040009528,,5,255.91512760007754,255.92204040009528,255.92204040009528,0.008638799889013171,257.4730592002161,[np.float64(0.362962962962963)],[np.float64(0.27314814814814814)],[1],[0],[0],[1.55788639979437],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
151,0,151,[np.float64(-0.09722222222222222)],[np.float64(0.4185185185185185)],[1],[0],[0],[2.0364961999002844],['target'],151,0,151,0,257.49456070014276,,10,257.48759400006384,257.49456070014276,257.49456070014276,0.014460199978202581,259.5241425000131,[np.float64(-0.09722222222222222)],[np.float64(0.4185185185185185)],[1],[0],[0],[2.0364961999002844],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
152,0,152,[np.float64(-0.4212962962962963)],[np.float64(-0.09907407407407408)],[1],[0],[0],[1.4406904000788927],['target'],152,0,152,0,259.55834160000086,,10,259.5492836001795,259.55834160000086,259.55834160000086,0.025053299963474274,260.99002500018105,[np.float64(-0.4212962962962963)],[np.float64(-0.09907407407407408)],[1],[0],[0],[1.4406904000788927],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
153,0,153,[np.float64(0.17407407407407408)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.3665523000527173],['target'],153,0,153,0,261.0134549001232,,10,261.00643600011244,261.0134549001232,261.0134549001232,0.016270200023427606,262.3730345000513,[np.float64(0.17407407407407408)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.3665523000527173],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
154,0,154,[np.float64(-0.14074074074074075)],[np.float64(-0.23148148148148148)],[1],[0],[0],[1.674976099980995],['target'],154,0,154,0,262.3887689001858,,5,262.38138790009543,262.3887689001858,262.3887689001858,0.00825509987771511,264.056411200203,[np.float64(-0.14074074074074075)],[np.float64(-0.23148148148148148)],[1],[0],[0],[1.674976099980995],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
155,0,155,[np.float64(0.1935185185185185)],[np.float64(0.05)],[1],[0],[0],[1.3518962999805808],['target'],155,0,155,0,264.0782128002029,,10,264.0710963001475,264.0782128002029,264.0782128002029,0.01460839994251728,265.42303860001266,[np.float64(0.1935185185185185)],[np.float64(0.05)],[1],[0],[0],[1.3518962999805808],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
156,0,156,[np.float64(0.42592592592592593)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.549252700060606],['target'],156,0,156,0,265.4476150001865,,10,265.4403849001974,265.4476150001865,265.4476150001865,0.017248600022867322,266.9896815000102,[np.float64(0.42592592592592593)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.549252700060606],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
157,0,157,[np.float64(0.15555555555555556)],[np.float64(0.4425925925925926)],[1],[0],[0],[1.5527806000318378],['target'],157,0,157,0,267.01093470002525,,10,267.00401200004853,267.01093470002525,267.01093470002525,0.014232899993658066,268.55687370011583,[np.float64(0.15555555555555556)],[np.float64(0.4425925925925926)],[1],[0],[0],[1.5527806000318378],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
158,0,158,[np.float64(-0.44537037037037036)],[np.float64(-0.075)],[1],[0],[0],[1.5326686000917107],['target'],158,0,158,0,268.58069330011494,,10,268.57374000013806,268.58069330011494,268.58069330011494,0.016671800054609776,270.10645280010067,[np.float64(-0.44537037037037036)],[np.float64(-0.075)],[1],[0],[0],[1.5326686000917107],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
159,0,159,[np.float64(0.05648148148148148)],[np.float64(0.4101851851851852)],[1],[0],[0],[1.4796249000355601],['target'],159,0,159,0,270.13501360011287,,10,270.12643040018156,270.13501360011287,270.13501360011287,0.019887899979948997,271.6060968001839,[np.float64(0.05648148148148148)],[np.float64(0.4101851851851852)],[1],[0],[0],[1.4796249000355601],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
160,0,160,[np.float64(-0.26666666666666666)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.635911799967289],['target'],160,0,160,0,271.62756180018187,,10,271.62048300006427,271.62756180018187,271.62756180018187,0.014289700193330646,273.256445400184,[np.float64(-0.26666666666666666)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.635911799967289],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
161,0,161,[np.float64(-0.2916666666666667)],[np.float64(-0.3509259259259259)],[1],[0],[0],[1.730471400078386],['target'],161,0,161,0,273.28286180016585,,10,273.27592010004446,273.28286180016585,273.28286180016585,0.01937670004554093,275.0064399000257,[np.float64(-0.2916666666666667)],[np.float64(-0.3509259259259259)],[1],[0],[0],[1.730471400078386],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
162,0,162,[np.float64(0.15833333333333333)],[np.float64(-0.2324074074074074)],[1],[0],[0],[1.6245536000933498],['target'],162,0,162,0,275.02202220004983,,5,275.01481900014915,275.02202220004983,275.02202220004983,0.00827820017002523,276.6394155002199,[np.float64(0.15833333333333333)],[np.float64(-0.2324074074074074)],[1],[0],[0],[1.6245536000933498],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
163,0,163,[np.float64(0.08703703703703704)],[np.float64(-0.40185185185185185)],[1],[0],[0],[1.458836300065741],['target'],163,0,163,0,276.6553696000483,,5,276.64765940001234,276.6553696000483,276.6553696000483,0.008167400024831295,278.1065490001347,[np.float64(0.08703703703703704)],[np.float64(-0.40185185185185185)],[1],[0],[0],[1.458836300065741],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
164,0,164,[np.float64(-0.4583333333333333)],[np.float64(-0.1398148148148148)],[1],[0],[0],[1.2016654999461025],['target'],164,0,164,0,278.1282618001569,,10,278.1218940000981,278.1282618001569,278.1282618001569,0.015253199962899089,279.32361400010996,[np.float64(-0.4583333333333333)],[np.float64(-0.1398148148148148)],[1],[0],[0],[1.2016654999461025],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
165,0,165,[np.float64(-0.09537037037037037)],[np.float64(-0.10277777777777777)],[1],[0],[0],[1.3580983001738787],['target'],165,0,165,0,279.33877460006624,,5,279.3318582000211,279.33877460006624,279.33877460006624,0.008135500131174922,280.69001580006443,[np.float64(-0.09537037037037037)],[np.float64(-0.10277777777777777)],[1],[0],[0],[1.3580983001738787],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
166,0,166,[np.float64(0.09537037037037037)],[np.float64(-0.27314814814814814)],[1],[0],[0],[1.497123699868098],['target'],166,0,166,0,280.7166422000155,,10,280.7090794001706,280.7166422000155,280.7166422000155,0.01895150006748736,282.2062463001348,[np.float64(0.09537037037037037)],[np.float64(-0.27314814814814814)],[1],[0],[0],[1.497123699868098],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
167,0,167,[np.float64(0.2574074074074074)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.3920167000032961],['target'],167,0,167,0,282.2220305001829,,5,282.21462940005586,282.2220305001829,282.2220305001829,0.00828960002399981,283.60672170016915,[np.float64(0.2574074074074074)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.3920167000032961],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
168,0,168,[np.float64(0.33611111111111114)],[np.float64(0.4601851851851852)],[1],[0],[0],[1.7827075999230146],['target'],168,0,168,0,283.6312791001983,,10,283.623471400002,283.6312791001983,283.6312791001983,0.01660569990053773,285.4062236000318,[np.float64(0.33611111111111114)],[np.float64(0.4601851851851852)],[1],[0],[0],[1.7827075999230146],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
169,0,169,[np.float64(-0.07592592592592592)],[np.float64(0.37222222222222223)],[1],[0],[0],[2.1423637999687344],[None],169,0,169,0,285.4221198000014,,5,285.414008700056,285.4221198000014,285.4221198000014,0.0076852000784128904,287.5564203001559,[np.float64(-0.07592592592592592)],[np.float64(0.37222222222222223)],[1],[0],[0],[2.1423637999687344],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
170,0,170,[np.float64(0.0)],[np.float64(0.08518518518518518)],[1],[0],[0],[1.4012810999993235],['target'],170,0,170,0,287.57838210021146,,10,287.5715604000725,287.57838210021146,287.57838210021146,0.015061199897900224,288.972885500174,[np.float64(0.0)],[np.float64(0.08518518518518518)],[1],[0],[0],[1.4012810999993235],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
