15.0998 	EXP 	fixation: autoDraw = False
15.0998 	EXP 	text: autoDraw = True
15.9505 	EXP 	Device response: <KeyPress from None: t=15.936484800069593, value=r, duration=None>
15.9510 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
15.9585 	DATA 	Keypress: r
15.9666 	EXP 	fixation: autoDraw = False
15.9666 	EXP 	text: autoDraw = False
15.9666 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.9666 	EXP 	text: height = np.float64(0.05)
15.9666 	EXP 	text: height = np.float64(0.05)
15.9666 	EXP 	text: height = np.float64(0.05)
15.9666 	EXP 	text: text = 'RED'
15.9666 	EXP 	fixation: autoDraw = True
16.1167 	EXP 	Device response: <KeyPress from None: t=15.936484800069593, value=r, duration=0.17501060001086444>
16.4665 	INFO 	Keyboard events cleared
16.4664 	EXP 	fixation: autoDraw = False
16.4664 	EXP 	text: autoDraw = True
16.9181 	EXP 	Device response: <KeyPress from None: t=16.909372200025246, value=b, duration=None>
16.9186 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'c', 'correct_res': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
16.9214 	DATA 	Keypress: b
16.9330 	EXP 	fixation: autoDraw = False
16.9330 	EXP 	text: autoDraw = False
16.9330 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.9330 	EXP 	text: text = 'RED'
16.9330 	EXP 	fixation: autoDraw = True
17.0669 	EXP 	Device response: <KeyPress from None: t=16.909372200025246, value=b, duration=0.14309650007635355>
17.4331 	INFO 	Keyboard events cleared
17.4330 	EXP 	fixation: autoDraw = False
17.4330 	EXP 	text: autoDraw = True
18.0006 	EXP 	Device response: <KeyPress from None: t=17.992080600000918, value=r, duration=None>
18.0011 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'c', 'correct_res': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
18.0072 	DATA 	Keypress: r
18.0165 	EXP 	fixation: autoDraw = False
18.0165 	EXP 	text: autoDraw = False
18.0165 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.0165 	EXP 	text: height = np.float64(0.05)
18.0165 	EXP 	text: height = np.float64(0.05)
18.0165 	EXP 	text: height = np.float64(0.05)
18.0165 	EXP 	text: text = 'BLUE'
18.0165 	EXP 	fixation: autoDraw = True
18.1833 	EXP 	Device response: <KeyPress from None: t=17.992080600000918, value=r, duration=0.19087340007536113>
18.5166 	INFO 	Keyboard events cleared
18.5165 	EXP 	fixation: autoDraw = False
18.5165 	EXP 	text: autoDraw = True
19.0833 	EXP 	Device response: <KeyPress from None: t=19.068233700003475, value=b, duration=None>
19.0835 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'c', 'correct_res': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
19.0877 	DATA 	Keypress: b
19.1000 	EXP 	fixation: autoDraw = False
19.1000 	EXP 	text: autoDraw = False
19.1000 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.1000 	EXP 	text: height = np.float64(0.05)
19.1000 	EXP 	text: height = np.float64(0.05)
19.1000 	EXP 	text: height = np.float64(0.05)
19.1000 	EXP 	text: text = 'RED'
19.1000 	EXP 	fixation: autoDraw = True
19.2166 	EXP 	Device response: <KeyPress from None: t=19.068233700003475, value=b, duration=0.14266530005261302>
19.5831 	INFO 	Keyboard events cleared
19.5829 	EXP 	fixation: autoDraw = False
19.5829 	EXP 	text: autoDraw = True
20.1670 	EXP 	Device response: <KeyPress from None: t=20.162464100052603, value=r, duration=None>
20.1673 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'c', 'correct_res': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
20.1746 	DATA 	Keypress: r
20.1830 	EXP 	fixation: autoDraw = False
20.1830 	EXP 	text: autoDraw = False
20.1830 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
20.1830 	EXP 	text: height = np.float64(0.05)
20.1830 	EXP 	text: height = np.float64(0.05)
20.1830 	EXP 	text: height = np.float64(0.05)
20.1830 	EXP 	text: text = 'BLUE'
20.1830 	EXP 	fixation: autoDraw = True
20.3674 	EXP 	Device response: <KeyPress from None: t=20.162464100052603, value=r, duration=0.19725960004143417>
20.6664 	INFO 	Keyboard events cleared
20.6662 	EXP 	fixation: autoDraw = False
20.6662 	EXP 	text: autoDraw = True
21.4168 	EXP 	Device response: <KeyPress from None: t=21.40839970007073, value=b, duration=None>
21.4171 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
21.4208 	DATA 	Keypress: b
21.4330 	EXP 	fixation: autoDraw = False
21.4330 	EXP 	text: autoDraw = False
21.4330 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.4330 	EXP 	text: height = np.float64(0.05)
21.4330 	EXP 	text: height = np.float64(0.05)
21.4330 	EXP 	text: height = np.float64(0.05)
21.4330 	EXP 	text: text = 'RED'
21.4330 	EXP 	fixation: autoDraw = True
21.5669 	EXP 	Device response: <KeyPress from None: t=21.40839970007073, value=b, duration=0.14184539997950196>
21.9165 	INFO 	Keyboard events cleared
21.9163 	EXP 	fixation: autoDraw = False
