word,font_color,correct_resp,Category,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,category,neutral_pre.thisRepN,neutral_pre.thisTrialN,neutral_pre.thisN,neutral_pre.thisIndex,emotional.thisRepN,emotional.thisTrialN,emotional.thisN,emotional.thisIndex,neutral_post.thisRepN,neutral_post.thisTrialN,neutral_post.thisN,neutral_post.thisIndex,thisRow.t,notes,instruction.started,instructions_1.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,word_stim.started,key_resp.started,fixation.stopped,trial.stopped,neutral_pre.key_resp.keys,neutral_pre.key_resp.corr,neutral_pre.key_resp.rt,neutral_pre.key_resp.duration,instruction2.started,text_2.started,key_resp_3.started,instruction2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,emotional.key_resp.keys,emotional.key_resp.corr,emotional.key_resp.rt,emotional.key_resp.duration,instructions3.started,text_3.started,key_resp_4.started,instructions3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,neutral_post.key_resp.keys,neutral_post.key_resp.corr,neutral_post.key_resp.rt,neutral_post.key_resp.duration,end_2.started,text.started,key_resp_5.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
lame,blue,b,,18,18,0,b,1,1.840051700011827,None,emotional,,,,,0,18,18,37,,,,,199.68311800001538,,,,,,,,,199.6698245999869,199.68311800001538,200.66677109999,200.66677109999,200.68321670001023,202.5169973000011,,,,,,,,,,,,b,1,1.840051700011827,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pox,pink,p,,19,19,0,p,1,2.1288340999744833,None,emotional,,,,,0,19,19,10,,,,,202.53335360001074,,,,,,,,,202.5191208999895,202.53335360001074,203.5166845000058,203.5166845000058,203.53333649999695,205.65046840001014,,,,,,,,,,,,p,1,2.1288340999744833,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
hate,yellow,y,,20,20,0,y,1,1.3080037999898195,None,emotional,,,,,0,20,20,19,,,,,205.6664793000091,,,,,,,,,205.6535142000066,205.6664793000091,206.6501328999875,206.6501328999875,206.66676829999778,207.96753379999427,,,,,,,,,,,,y,1,1.3080037999898195,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
die,pink,p,,21,21,0,p,1,1.7788980000186712,None,emotional,,,,,0,21,21,2,,,,,207.9836104999995,,,,,,,,,207.97145949999685,207.9836104999995,208.9666850999929,208.9666850999929,208.98345820000395,210.75039420000394,,,,,,,,,,,,p,1,1.7788980000186712,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
mud,pink,p,,22,22,0,p,1,1.25370689999545,None,emotional,,,,,0,22,22,6,,,,,210.76687819999643,,,,,,,,,210.75464160001138,210.76687819999643,211.75006590000703,211.75006590000703,211.76659700000891,213.0169704,,,,,,,,,,,,p,1,1.25370689999545,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
rape,pink,p,,23,23,0,p,1,0.9285311000130605,None,emotional,,,,,0,23,23,34,,,,,213.03293519999715,,,,,,,,,213.01964159999625,213.03293519999715,214.01677990000462,214.01677990000462,214.0330968000053,214.95050450001145,,,,,,,,,,,,p,1,0.9285311000130605,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
hell,yellow,y,,24,24,0,y,1,1.4307404999854043,None,emotional,,,,,0,24,24,15,,,,,214.96654809999745,,,,,,,,,214.95294970000396,214.96654809999745,215.95006730000023,215.95006730000023,215.96657290001167,217.38404770000488,,,,,,,,,,,,y,1,1.4307404999854043,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
spy,red,r,,25,25,0,r,1,1.59119209999335,None,emotional,,,,,0,25,25,8,,,,,217.39982459999737,,,,,,,,,217.3890296999889,217.39982459999737,218.3831574000069,218.3831574000069,218.40008799999487,219.98372210000525,,,,,,,,,,,,r,1,1.59119209999335,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
shot,red,r,,26,26,0,r,1,0.9882608999905642,None,emotional,,,,,0,26,26,20,,,,,219.99991990000126,,,,,,,,,219.9879568000033,219.99991990000126,220.98315670000738,220.98315670000738,220.99982319999253,221.98506720000296,,,,,,,,,,,,r,1,0.9882608999905642,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
bomb,red,r,,27,27,0,r,1,1.1132734999991953,None,emotional,,,,,0,27,27,32,,,,,221.9998809999961,,,,,,,,,221.98976500000572,221.9998809999961,222.9999383999966,222.9999383999966,222.9999383999966,224.11722210000153,,,,,,,,,,,,r,1,1.1132734999991953,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ugly,red,r,,28,28,0,r,1,0.9133217000053264,None,emotional,,,,,0,28,28,36,,,,,224.1331547999871,,,,,,,,,224.12350849999348,224.1331547999871,225.116629199998,225.116629199998,225.13326130001224,226.03371429999243,,,,,,,,,,,,r,1,0.9133217000053264,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
loss,blue,b,,29,29,0,b,1,1.246765099989716,None,emotional,,,,,0,29,29,25,,,,,226.05012920001172,,,,,,,,,226.03658919999725,226.05012920001172,227.03305140000884,227.03305140000884,227.05013509999844,228.28356680000434,,,,,,,,,,,,b,1,1.246765099989716,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
low,blue,b,,30,30,0,b,1,0.9507420000154525,None,emotional,,,,,0,30,30,1,,,,,228.30007940001087,,,,,,,,,228.28633470000932,228.30007940001087,229.28319230000488,229.28319230000488,229.29994150000857,230.25043710001046,,,,,,,,,,,,b,1,0.9507420000154525,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
evil,blue,b,,31,31,0,b,1,0.9353762999817263,None,emotional,,,,,0,31,31,17,,,,,230.2665655000019,,,,,,,,,230.2550435999874,230.2665655000019,231.2501242000144,231.2501242000144,231.26655390000087,232.2009626000072,,,,,,,,,,,,b,1,0.9353762999817263,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
flow,red,r,,32,32,0,r,1,1.7561936000129208,None,emotional,,,,,0,32,32,28,,,,,232.21669180001481,,,,,,,,,232.2057319000014,232.21669180001481,233.21653360000346,233.21653360000346,233.21653360000346,234.9838818999997,,,,,,,,,,,,r,1,1.7561936000129208,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
war,red,r,,33,33,0,r,1,1.0509196999773849,None,emotional,,,,,0,33,33,0,,,,,234.99987830000464,,,,,,,,,234.98889949999284,234.99987830000464,235.98299560000305,235.98299560000305,236.00007949999417,237.05052349998732,,,,,,,,,,,,r,1,1.0509196999773849,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pain,blue,b,,34,34,0,b,1,1.4325409999873955,None,emotional,,,,,0,34,34,21,,,,,237.06665679998696,,,,,,,,,237.05281850000028,237.06665679998696,238.05018709998694,238.05018709998694,238.06677320000017,239.50058409999474,,,,,,,,,,,,b,1,1.4325409999873955,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
weak,yellow,y,,35,35,0,y,1,1.5477252999844495,None,emotional,,,,,0,35,35,31,,,,,239.51659620000282,,,,,,,,,239.50400370001444,239.51659620000282,240.49998429999687,240.49998429999687,240.51668229998904,242.05092879998847,,,,,,,,,,,,y,1,1.5477252999844495,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
poor,red,r,,36,36,0,r,1,1.651396700006444,None,emotional,,,,,0,36,36,16,,,,,242.06672160001472,,,,,,,,,242.05542859999696,242.06672160001472,243.06670399999712,243.06670399999712,243.06670399999712,244.73356789999525,,,,,,,,,,,,r,1,1.651396700006444,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
hurt,pink,p,,37,37,0,p,1,1.9779142999905162,None,emotional,,,,,0,37,37,26,,,,,244.75004569999874,,,,,,,,,244.7356562000059,244.75004569999874,245.73313109998708,245.73313109998708,245.74995460000355,247.7171262000047,,,,,,,,,,,,p,1,1.9779142999905162,None,,,,,,,,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.71731659999932,247.73306279999088,247.73306279999088,254.6673526999948,space,6.933466399990721,None,,,,,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
bed,red,r,,0,0,0,r,1,1.384986699995352,None,neutral_post,,,,,,,,,0,0,0,4,254.724341299996,,,,,,,,,254.72183829999994,254.724341299996,255.6666782000102,255.6666782000102,255.73337979998905,257.0668697000074,,,,,,,,,,,,,,,,,,,,,,,r,1,1.384986699995352,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fur,pink,p,,1,1,0,p,1,2.791198099992471,None,neutral_post,,,,,,,,,0,1,1,10,257.08324710000306,,,,,,,,,257.0688777999894,257.08324710000306,258.06669159999,258.06669159999,258.0835851000156,260.8677093000151,,,,,,,,,,,,,,,,,,,,,,,p,1,2.791198099992471,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
feed,red,r,,2,2,0,r,1,0.9491774000052828,None,neutral_post,,,,,,,,,0,2,2,36,260.88337120000506,,,,,,,,,260.8727460000082,260.88337120000506,261.88319339999,261.88319339999,261.88319339999,262.8336086999916,,,,,,,,,,,,,,,,,,,,,,,r,1,0.9491774000052828,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
call,yellow,y,,3,3,0,y,1,1.0755587000166997,None,neutral_post,,,,,,,,,0,3,3,15,262.8507384000113,,,,,,,,,262.83633369999006,262.8507384000113,263.83327400000417,263.83327400000417,263.8503537999932,264.9174942999962,,,,,,,,,,,,,,,,,,,,,,,y,1,1.0755587000166997,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
copy,blue,b,,4,4,0,b,1,0.893844900012482,None,neutral_post,,,,,,,,,0,4,4,21,264.9333678999974,,,,,,,,,264.9206981000025,264.9333678999974,265.9331950999913,265.9331950999913,265.9331950999913,266.83364610001445,,,,,,,,,,,,,,,,,,,,,,,b,1,0.893844900012482,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
park,pink,p,,5,5,0,p,1,0.9698481999803334,None,neutral_post,,,,,,,,,0,5,5,26,266.84990370000014,,,,,,,,,266.83658209998976,266.84990370000014,267.8332190999936,267.8332190999936,267.84987909998745,268.81752119999146,,,,,,,,,,,,,,,,,,,,,,,p,1,0.9698481999803334,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
dogs ,yellow,y,,6,6,0,y,1,0.9881345999892801,None,neutral_post,,,,,,,,,0,6,6,31,268.83329189999495,,,,,,,,,268.82428359999903,268.83329189999495,269.8334295999957,269.8334295999957,269.8334295999957,270.8348943000019,,,,,,,,,,,,,,,,,,,,,,,y,1,0.9881345999892801,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
send,pink,p,,7,7,0,p,1,0.8259073999943212,None,neutral_post,,,,,,,,,0,7,7,14,270.8498748000129,,,,,,,,,270.8385348999873,270.8498748000129,271.8499012000102,271.8499012000102,271.8499012000102,272.68377549998695,,,,,,,,,,,,,,,,,,,,,,,p,1,0.8259073999943212,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
fair,yellow,y,,8,8,0,y,1,1.0976253999979235,None,neutral_post,,,,,,,,,0,8,8,27,272.70001699999557,,,,,,,,,272.6864234000095,272.70001699999557,273.68372120001004,273.68372120001004,273.6999022999953,274.78566220001085,,,,,,,,,,,,,,,,,,,,,,,y,1,1.0976253999979235,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
sold,red,r,,9,9,0,r,1,0.8842735000071116,None,neutral_post,,,,,,,,,0,9,9,16,274.79993790001026,,,,,,,,,274.78781320000417,274.79993790001026,275.799866699992,275.799866699992,275.799866699992,276.7003054000088,,,,,,,,,,,,,,,,,,,,,,,r,1,0.8842735000071116,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
head,pink,p,,10,10,0,p,1,1.2041255000222009,None,neutral_post,,,,,,,,,0,10,10,22,276.71674599999096,,,,,,,,,276.7033511000045,276.71674599999096,277.70005740001216,277.70005740001216,277.716723599995,278.91739220000454,,,,,,,,,,,,,,,,,,,,,,,p,1,1.2041255000222009,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ten,yellow,y,,11,11,0,y,1,0.9500291000003926,None,neutral_post,,,,,,,,,0,11,11,3,278.933249099995,,,,,,,,,278.9222332999925,278.933249099995,279.91666489999625,279.91666489999625,279.93407409999054,280.86752420000266,,,,,,,,,,,,,,,,,,,,,,,y,1,0.9500291000003926,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
mop,yellow,y,,12,12,0,y,1,0.9141140000137966,None,neutral_post,,,,,,,,,0,12,12,11,280.88323199999286,,,,,,,,,280.8708770000085,280.88323199999286,281.8833255000063,281.8833255000063,281.8833255000063,282.8002940999868,,,,,,,,,,,,,,,,,,,,,,,y,1,0.9141140000137966,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
note,red,r,,13,13,0,r,1,1.7274973999883514,None,neutral_post,,,,,,,,,0,13,13,20,282.81683590001194,,,,,,,,,282.80267350000213,282.81683590001194,283.79988830001093,283.79988830001093,283.8168410999933,285.53399729999364,,,,,,,,,,,,,,,,,,,,,,,r,1,1.7274973999883514,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
can,red,r,,14,14,0,r,1,0.8790919000166468,None,neutral_post,,,,,,,,,0,14,14,0,285.54985179999494,,,,,,,,,285.5390691999928,285.54985179999494,286.53330030001234,286.53330030001234,286.5498366999964,287.417503100005,,,,,,,,,,,,,,,,,,,,,,,r,1,0.8790919000166468,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
box,blue,b,,15,15,0,b,1,0.8073085999931209,None,neutral_post,,,,,,,,,0,15,15,1,287.4331955999951,,,,,,,,,287.4230762000079,287.4331955999951,288.43322289999924,288.43322289999924,288.43322289999924,289.25116310000885,,,,,,,,,,,,,,,,,,,,,,,b,1,0.8073085999931209,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
core,blue,b,,16,16,0,b,1,0.8360554000246339,None,neutral_post,,,,,,,,,0,16,16,37,289.26737620000495,,,,,,,,,289.25409470000886,289.26737620000495,290.26656690001255,290.26656690001255,290.26656690001255,291.1170693000022,,,,,,,,,,,,,,,,,,,,,,,b,1,0.8360554000246339,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ring,blue,b,,17,17,0,b,1,0.6922773999976926,None,neutral_post,,,,,,,,,0,17,17,29,291.13323559999117,,,,,,,,,291.11997770000016,291.13323559999117,292.11656120000407,292.11656120000407,292.1334184000152,292.81742989999475,,,,,,,,,,,,,,,,,,,,,,,b,1,0.6922773999976926,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
type,blue,b,,18,18,0,b,1,0.4593932000279892,None,neutral_post,,,,,,,,,0,18,18,17,292.83358969999244,,,,,,,,,292.82139200001257,292.83358969999244,293.81696830000146,293.81696830000146,293.83344610000495,294.2838238000113,,,,,,,,,,,,,,,,,,,,,,,b,1,0.4593932000279892,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
page,yellow,y,,19,19,0,y,1,3.014081300003454,None,neutral_post,,,,,,,,,0,19,19,19,294.2998751999985,,,,,,,,,294.2865422999894,294.2998751999985,295.2833008999878,295.2833008999878,295.29999900000985,298.30079790001037,,,,,,,,,,,,,,,,,,,,,,,y,1,3.014081300003454,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
ride,yellow,y,,20,20,0,y,1,0.7513018000172451,None,neutral_post,,,,,,,,,0,20,20,35,298.31674889998976,,,,,,,,,298.30568290001247,298.31674889998976,299.2999128999945,299.2999128999945,299.3166091000021,300.0673322000075,,,,,,,,,,,,,,,,,,,,,,,y,1,0.7513018000172451,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
road,red,r,,21,21,0,r,1,0.80069979999098,None,neutral_post,,,,,,,,,0,21,21,24,300.08334730000934,,,,,,,,,300.0706554999924,300.08334730000934,301.06656189999194,301.06656189999194,301.08378939999966,301.8838194000127,,,,,,,,,,,,,,,,,,,,,,,r,1,0.80069979999098,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pull,red,r,,22,22,0,r,1,0.7478658000181895,None,neutral_post,,,,,,,,,0,22,22,32,301.8999210000038,,,,,,,,,301.8868100999971,301.8999210000038,302.88359300000593,302.88359300000593,302.90002390000154,303.6336874999979,,,,,,,,,,,,,,,,,,,,,,,r,1,0.7478658000181895,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
time,red,r,,23,23,0,r,1,0.4632823999854736,None,neutral_post,,,,,,,,,0,23,23,12,303.649968200014,,,,,,,,,303.6365807999973,303.649968200014,304.63333780001267,304.63333780001267,304.6498053999967,305.10053500000504,,,,,,,,,,,,,,,,,,,,,,,r,1,0.4632823999854736,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
size,yellow,y,,24,24,0,y,1,1.4411006000009365,None,neutral_post,,,,,,,,,0,24,24,23,305.11665800001356,,,,,,,,,305.1097964000073,305.11665800001356,306.09988429999794,306.09988429999794,306.11701139999786,307.5505117000139,,,,,,,,,,,,,,,,,,,,,,,y,1,1.4411006000009365,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
key,pink,p,,25,25,0,p,1,1.2599273000087123,None,neutral_post,,,,,,,,,0,25,25,2,307.56653760001063,,,,,,,,,307.5564469000092,307.56653760001063,308.5499000000127,308.5499000000127,308.5665464999911,309.81765499999165,,,,,,,,,,,,,,,,,,,,,,,p,1,1.2599273000087123,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
full,pink,p,,26,26,0,p,1,0.6885352999961469,None,neutral_post,,,,,,,,,0,26,26,18,309.83366890001344,,,,,,,,,309.82078270000056,309.83366890001344,310.8337687999883,310.8337687999883,310.8337687999883,311.53343529999256,,,,,,,,,,,,,,,,,,,,,,,p,1,0.6885352999961469,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
rock,red,r,,27,27,0,r,1,1.2880681999959052,None,neutral_post,,,,,,,,,0,27,27,28,311.55025180001394,,,,,,,,,311.53572350001195,311.55025180001394,312.53330030001234,312.53330030001234,312.54999609998777,313.8347011000151,,,,,,,,,,,,,,,,,,,,,,,r,1,1.2880681999959052,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
shop,blue,b,,28,28,0,b,1,1.1468728000181727,None,neutral_post,,,,,,,,,0,28,28,33,313.8500081000093,,,,,,,,,313.83785579999676,313.8500081000093,314.8340593999892,314.8340593999892,314.85074890000396,315.9839060000086,,,,,,,,,,,,,,,,,,,,,,,b,1,1.1468728000181727,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
lady,pink,p,,29,29,0,p,1,0.9343469000014011,None,neutral_post,,,,,,,,,0,29,29,34,316.0000587000104,,,,,,,,,315.9872061999922,316.0000587000104,316.9834292999876,316.9834292999876,316.99975379998796,317.93409059999976,,,,,,,,,,,,,,,,,,,,,,,p,1,0.9343469000014011,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
bud,red,r,,30,30,0,r,1,1.1361792999960016,None,neutral_post,,,,,,,,,0,30,30,8,317.94994359998964,,,,,,,,,317.94126510000206,317.94994359998964,318.93335690000094,318.93335690000094,318.9499144000001,320.0841034000041,,,,,,,,,,,,,,,,,,,,,,,r,1,1.1361792999960016,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pot,yellow,y,,31,31,0,y,1,1.0460418000002392,None,neutral_post,,,,,,,,,0,31,31,7,320.10004520000075,,,,,,,,,320.090980900015,320.10004520000075,321.0834596999921,321.0834596999921,321.099987900001,322.13382990000537,,,,,,,,,,,,,,,,,,,,,,,y,1,1.0460418000002392,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
cup,blue,b,,32,32,0,b,1,1.9981680999917444,None,neutral_post,,,,,,,,,0,32,32,5,322.1500912999909,,,,,,,,,322.13698509999085,322.1500912999909,323.13363620001473,323.13363620001473,323.1503192000091,325.1352678000112,,,,,,,,,,,,,,,,,,,,,,,b,1,1.9981680999917444,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
walk,pink,p,,33,33,0,p,1,2.2506670000148006,None,neutral_post,,,,,,,,,0,33,33,30,325.1500679999881,,,,,,,,,325.1400331000041,325.1500679999881,326.1500470000028,326.1500470000028,326.1500470000028,328.4174229000055,,,,,,,,,,,,,,,,,,,,,,,p,1,2.2506670000148006,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
pie,blue,b,,34,34,0,b,1,1.120609500008868,None,neutral_post,,,,,,,,,0,34,34,9,328.43351959998836,,,,,,,,,328.4208421999938,328.43351959998836,329.41689389999374,329.41689389999374,329.4336501999933,330.55072580001433,,,,,,,,,,,,,,,,,,,,,,,b,1,1.120609500008868,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
door,blue,b,,35,35,0,b,1,1.2080813000211492,None,neutral_post,,,,,,,,,0,35,35,25,330.56685790000483,,,,,,,,,330.5588912999956,330.56685790000483,331.55013819999294,331.55013819999294,331.56670940000913,332.76761420001276,,,,,,,,,,,,,,,,,,,,,,,b,1,1.2080813000211492,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
sum,pink,p,,36,36,0,p,1,1.3383810000086669,None,neutral_post,,,,,,,,,0,36,36,6,332.7839985000028,,,,,,,,,332.7750620000006,332.7839985000028,333.76689160001115,333.76689160001115,333.78339110000525,335.1173429999908,,,,,,,,,,,,,,,,,,,,,,,p,1,1.3383810000086669,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
take,blue,b,,37,37,0,b,1,1.3500549999880604,None,neutral_post,,,,,,,,,0,37,37,13,335.1341361000086,,,,,,,,,335.1211496999895,335.1341361000086,336.11788460001117,336.11788460001117,336.1333423999895,337.48420850001276,,,,,,,,,,,,,,,,,,,,,,,b,1,1.3500549999880604,None,,,,p5,001,2025-11-21_00h29.38.175,emotional stroop,,2025.1.1,60.24074611705658,2025-11-21 00h29.54.473473 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.48452470000484,337.50022190000163,337.50022190000163,,,,,,,,,
