thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(-0.39537037037037037)],[np.float64(0.35555555555555557)],[1],[0],[0],[1.7199671000707895],['target'],57,0,57,0,138.34430280001834,,5,138.33824890013784,138.34430280001834,138.34430280001834,0.013721599942073226,140.05831440002657,[np.float64(-0.39537037037037037)],[np.float64(0.35555555555555557)],[1],[0],[0],[1.7199671000707895],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
58,0,58,[np.float64(0.2935185185185185)],[np.float64(0.3)],[1],[0],[0],[1.7026790000963956],['target'],58,0,58,0,140.1017320000101,,10,140.08779129991308,140.1017320000101,140.1017320000101,0.029327200027182698,141.7905220000539,[np.float64(0.2935185185185185)],[np.float64(0.3)],[1],[0],[0],[1.7026790000963956],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
59,0,59,[np.float64(-0.062037037037037036)],[np.float64(-0.07314814814814814)],[1],[0],[0],[1.598734499886632],['target'],59,0,59,0,141.81721409992315,,5,141.8088221999351,141.81721409992315,141.81721409992315,0.018167800037190318,143.40763020003214,[np.float64(-0.062037037037037036)],[np.float64(-0.07314814814814814)],[1],[0],[0],[1.598734499886632],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
60,0,60,[np.float64(-0.3287037037037037)],[np.float64(0.14907407407407408)],[1],[0],[0],[1.2916350001469254],[None],60,0,60,0,143.4445877999533,,10,143.4323788001202,143.4445877999533,143.4445877999533,0.024613300105556846,144.72408529999666,[np.float64(-0.3287037037037037)],[np.float64(0.14907407407407408)],[1],[0],[0],[1.2916350001469254],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
61,0,61,[np.float64(-0.4166666666666667)],[np.float64(-0.21851851851851853)],[1],[0],[0],[3.0862062999513],[None],61,0,61,0,144.74673940008506,,5,144.73867619992234,144.74673940008506,144.74673940008506,0.014405299909412861,147.82498209993355,[np.float64(-0.4166666666666667)],[np.float64(-0.21851851851851853)],[1],[0],[0],[3.0862062999513],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
62,0,62,[np.float64(-0.36203703703703705)],[np.float64(-0.32407407407407407)],[1],[0],[0],[1.112767699873075],['target'],62,0,62,0,147.8534617999103,,5,147.8445822999347,147.8534617999103,147.8534617999103,0.01943590003065765,148.9573886001017,[np.float64(-0.36203703703703705)],[np.float64(-0.32407407407407407)],[1],[0],[0],[1.112767699873075],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
63,0,63,[np.float64(-0.4212962962962963)],[np.float64(0.462037037037037)],[1],[0],[0],[9.31110700010322],[None],63,0,63,0,148.98959270003252,,10,148.97978279995732,148.98959270003252,148.98959270003252,0.022304800106212497,158.2909669999499,[np.float64(-0.4212962962962963)],[np.float64(0.462037037037037)],[1],[0],[0],[9.31110700010322],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
64,0,64,[np.float64(-0.4462962962962963)],[np.float64(0.019444444444444445)],[1],[0],[0],[1.7134214001707733],['target'],64,0,64,0,158.31932320003398,,10,158.3107757999096,158.31932320003398,158.31932320003398,0.01962799998000264,160.02425729995593,[np.float64(-0.4462962962962963)],[np.float64(0.019444444444444445)],[1],[0],[0],[1.7134214001707733],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
65,0,65,[np.float64(0.41944444444444445)],[np.float64(0.2324074074074074)],[1],[0],[0],[1.8480609999969602],['target'],65,0,65,0,160.05310290004127,,5,160.04279069998302,160.05310290004127,160.05310290004127,0.018424600129947066,161.8909048999194,[np.float64(0.41944444444444445)],[np.float64(0.2324074074074074)],[1],[0],[0],[1.8480609999969602],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
66,0,66,[np.float64(0.47129629629629627)],[np.float64(-0.26851851851851855)],[1],[0],[0],[2.8237193000968546],['target'],66,0,66,0,161.90657200012356,,5,161.90124100004323,161.90657200012356,161.90657200012356,0.01023939996957779,164.72502020001411,[np.float64(0.47129629629629627)],[np.float64(-0.26851851851851855)],[1],[0],[0],[2.8237193000968546],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
67,0,67,[np.float64(-0.42685185185185187)],[np.float64(0.4)],[1],[0],[0],[1.400154700037092],['target'],67,0,67,0,164.7675105999224,,10,164.75712290010415,164.7675105999224,164.7675105999224,0.032000399893149734,166.1573290999513,[np.float64(-0.42685185185185187)],[np.float64(0.4)],[1],[0],[0],[1.400154700037092],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
68,0,68,[np.float64(0.19814814814814816)],[np.float64(-0.3453703703703704)],[1],[0],[0],[2.0916037999559194],['target'],68,0,68,0,166.21362709999084,,10,166.19917750009336,166.21362709999084,166.21362709999084,0.0413631999399513,168.2908240999095,[np.float64(0.19814814814814816)],[np.float64(-0.3453703703703704)],[1],[0],[0],[2.0916037999559194],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
69,0,69,[np.float64(-0.2601851851851852)],[np.float64(-0.14814814814814814)],[1],[0],[0],[1.3657231000252068],['target'],69,0,69,0,168.31699909991585,,5,168.30879390006885,168.31699909991585,168.31699909991585,0.01789329992607236,169.6745557000395,[np.float64(-0.2601851851851852)],[np.float64(-0.14814814814814814)],[1],[0],[0],[1.3657231000252068],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
70,0,70,[np.float64(0.3351851851851852)],[np.float64(0.2462962962962963)],[1],[0],[0],[1.458610099973157],['target'],70,0,70,0,169.70837699994445,,10,169.69965260010213,169.70837699994445,169.70837699994445,0.02499029994942248,171.15833860007115,[np.float64(0.3351851851851852)],[np.float64(0.2462962962962963)],[1],[0],[0],[1.458610099973157],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
71,0,71,[np.float64(0.4777777777777778)],[np.float64(0.012962962962962963)],[1],[0],[0],[1.6952875000424683],['target'],71,0,71,0,171.20977360010147,,10,171.1953398999758,171.20977360010147,171.20977360010147,0.036868499824777246,172.8906821999699,[np.float64(0.4777777777777778)],[np.float64(0.012962962962962963)],[1],[0],[0],[1.6952875000424683],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
72,0,72,[np.float64(-0.40185185185185185)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.3146115001291037],['target'],72,0,72,0,172.9200818000827,,10,172.90952170011587,172.9200818000827,172.9200818000827,0.01872790022753179,174.22418779996224,[np.float64(-0.40185185185185185)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.3146115001291037],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
73,0,73,[np.float64(-0.16944444444444445)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.5936513999477029],['target'],73,0,73,0,174.25897890003398,,10,174.24799340008758,174.25897890003398,174.25897890003398,0.023667600005865097,175.84173729992472,[np.float64(-0.16944444444444445)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.5936513999477029],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
74,0,74,[np.float64(-0.3490740740740741)],[np.float64(-0.10740740740740741)],[1],[0],[0],[1.8084905000869185],['target'],74,0,74,0,175.87715549999848,,10,175.86575100012124,175.87715549999848,175.87715549999848,0.023809599922969937,177.67431970010512,[np.float64(-0.3490740740740741)],[np.float64(-0.10740740740740741)],[1],[0],[0],[1.8084905000869185],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
75,0,75,[np.float64(-0.2851851851851852)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.6230936998035759],['target'],75,0,75,0,177.71254300000146,,10,177.70094510004856,177.71254300000146,177.71254300000146,0.026434300001710653,179.32414039992727,[np.float64(-0.2851851851851852)],[np.float64(0.2388888888888889)],[1],[0],[0],[1.6230936998035759],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
76,0,76,[np.float64(-0.462037037037037)],[np.float64(-0.15648148148148147)],[1],[0],[0],[2.073708200128749],['target'],76,0,76,0,179.3433666001074,,5,179.33539859997109,179.3433666001074,179.3433666001074,0.01090930006466806,181.40922449994832,[np.float64(-0.462037037037037)],[np.float64(-0.15648148148148147)],[1],[0],[0],[2.073708200128749],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
77,0,77,[np.float64(-0.3314814814814815)],[np.float64(-0.2175925925925926)],[1],[0],[0],[1.3610142001416534],['target'],77,0,77,0,181.43866010010242,,5,181.42948199994862,181.43866010010242,181.43866010010242,0.020080900052562356,182.7905379999429,[np.float64(-0.3314814814814815)],[np.float64(-0.2175925925925926)],[1],[0],[0],[1.3610142001416534],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
78,0,78,[np.float64(-0.014814814814814815)],[np.float64(-0.31203703703703706)],[1],[0],[0],[1.6273215000983328],['target'],78,0,78,0,182.84266029996797,,10,182.8311352999881,182.84266029996797,182.84266029996797,0.040525699965655804,184.45852280012332,[np.float64(-0.014814814814814815)],[np.float64(-0.31203703703703706)],[1],[0],[0],[1.6273215000983328],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
79,0,79,[np.float64(-0.16296296296296298)],[np.float64(-0.3453703703703704)],[1],[0],[0],[1.276634099893272],['target'],79,0,79,0,184.49194300011732,,5,184.481983799953,184.49194300011732,184.49194300011732,0.023239699890837073,185.7587063999381,[np.float64(-0.16296296296296298)],[np.float64(-0.3453703703703704)],[1],[0],[0],[1.276634099893272],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
80,0,80,[np.float64(-0.025925925925925925)],[np.float64(-0.053703703703703705)],[1],[0],[0],[2.126533499918878],['target'],80,0,80,0,185.79208380007185,,5,185.780882100109,185.79208380007185,185.79208380007185,0.022017200011759996,187.90749199991114,[np.float64(-0.025925925925925925)],[np.float64(-0.053703703703703705)],[1],[0],[0],[2.126533499918878],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
81,0,81,[np.float64(-0.33611111111111114)],[np.float64(-0.28055555555555556)],[1],[0],[0],[1.2889805999584496],['target'],81,0,81,0,187.94728419999592,,10,187.93615550012328,187.94728419999592,187.94728419999592,0.028506699949502945,189.22521589999087,[np.float64(-0.33611111111111114)],[np.float64(-0.28055555555555556)],[1],[0],[0],[1.2889805999584496],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
82,0,82,[np.float64(-0.45185185185185184)],[np.float64(0.028703703703703703)],[1],[0],[0],[2.03265820001252],['target'],82,0,82,0,189.24974479991943,,5,189.2419336999301,189.24974479991943,189.24974479991943,0.01647979998961091,191.27467459999025,[np.float64(-0.45185185185185184)],[np.float64(0.028703703703703703)],[1],[0],[0],[2.03265820001252],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
83,0,83,[np.float64(-0.1925925925925926)],[np.float64(-0.47962962962962963)],[1],[0],[0],[2.3916668000165373],['target'],83,0,83,0,191.30852940003388,,5,191.29971199994907,191.30852940003388,191.30852940003388,0.024883300065994263,193.69142320007086,[np.float64(-0.1925925925925926)],[np.float64(-0.47962962962962963)],[1],[0],[0],[2.3916668000165373],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
84,0,84,[np.float64(0.15185185185185185)],[np.float64(-0.24074074074074073)],[1],[0],[0],[2.0127153999637812],['target'],84,0,84,0,193.72094150003977,,10,193.71170599991456,193.72094150003977,193.72094150003977,0.020166799891740084,195.7245354000479,[np.float64(0.15185185185185185)],[np.float64(-0.24074074074074073)],[1],[0],[0],[2.0127153999637812],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
85,0,85,[np.float64(0.3435185185185185)],[np.float64(-0.05)],[1],[0],[0],[1.4626614002045244],['target'],85,0,85,0,195.7547311000526,,5,195.7455269000493,195.7547311000526,195.7547311000526,0.020717000123113394,197.20825570006855,[np.float64(0.3435185185185185)],[np.float64(-0.05)],[1],[0],[0],[1.4626614002045244],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
86,0,86,[np.float64(-0.27037037037037037)],[np.float64(-0.31851851851851853)],[1],[0],[0],[1.5955646999645978],[None],86,0,86,0,197.23904619994573,,10,197.22932599997148,197.23904619994573,197.23904619994573,0.02089660009369254,198.8250432999339,[np.float64(-0.27037037037037037)],[np.float64(-0.31851851851851853)],[1],[0],[0],[1.5955646999645978],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
87,0,87,[np.float64(0.2)],[np.float64(0.17314814814814813)],[1],[0],[0],[1.4133731999900192],[None],87,0,87,0,198.8689832999371,,10,198.86109909997322,198.8689832999371,198.8689832999371,0.03571619978174567,200.2746667000465,[np.float64(0.2)],[np.float64(0.17314814814814813)],[1],[0],[0],[1.4133731999900192],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
88,0,88,[np.float64(-0.17592592592592593)],[np.float64(-0.4305555555555556)],[1],[0],[0],[2.0170062000397593],[None],88,0,88,0,200.31765140010975,,10,200.30683859996498,200.31765140010975,200.31765140010975,0.03172129997983575,202.32389379991218,[np.float64(-0.17592592592592593)],[np.float64(-0.4305555555555556)],[1],[0],[0],[2.0170062000397593],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
89,0,89,[np.float64(-0.43703703703703706)],[np.float64(-0.2388888888888889)],[1],[0],[0],[1.2742588999681175],['target'],89,0,89,0,202.3393033000175,,5,202.33350950013846,202.3393033000175,202.3393033000175,0.00949679990299046,203.60785740008578,[np.float64(-0.43703703703703706)],[np.float64(-0.2388888888888889)],[1],[0],[0],[1.2742588999681175],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
90,0,90,[np.float64(-0.3111111111111111)],[np.float64(0.4203703703703704)],[1],[0],[0],[2.1000669000204653],['target'],90,0,90,0,203.6311816999223,,5,203.62423590011895,203.6311816999223,203.6311816999223,0.016211099922657013,205.7244148000609,[np.float64(-0.3111111111111111)],[np.float64(0.4203703703703704)],[1],[0],[0],[2.1000669000204653],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
91,0,91,[np.float64(-0.058333333333333334)],[np.float64(-0.2953703703703704)],[1],[0],[0],[1.8428485998883843],['target'],91,0,91,0,205.75582700013183,,5,205.74746889993548,205.75582700013183,205.75582700013183,0.02278140000998974,207.59038099995814,[np.float64(-0.058333333333333334)],[np.float64(-0.2953703703703704)],[1],[0],[0],[1.8428485998883843],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
92,0,92,[np.float64(0.44907407407407407)],[np.float64(-0.1638888888888889)],[1],[0],[0],[3.176700099837035],['target'],92,0,92,0,207.6262934000697,,10,207.61397060006857,207.6262934000697,207.6262934000697,0.023443499812856317,210.7907406000886,[np.float64(0.44907407407407407)],[np.float64(-0.1638888888888889)],[1],[0],[0],[3.176700099837035],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
93,0,93,[np.float64(-0.3148148148148148)],[np.float64(-0.1574074074074074)],[1],[0],[0],[1.4891397999599576],['target'],93,0,93,0,210.80693239998072,,5,210.801678000018,210.80693239998072,210.80693239998072,0.010742000071331859,212.29087239992805,[np.float64(-0.3148148148148148)],[np.float64(-0.1574074074074074)],[1],[0],[0],[1.4891397999599576],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
94,0,94,[np.float64(0.2953703703703704)],[np.float64(-0.008333333333333333)],[1],[0],[0],[3.7787440000101924],['target'],94,0,94,0,212.32280520000495,,10,212.31203239993192,212.32280520000495,212.32280520000495,0.021070099901407957,216.0908880000934,[np.float64(0.2953703703703704)],[np.float64(-0.008333333333333333)],[1],[0],[0],[3.7787440000101924],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
95,0,95,[np.float64(0.23333333333333334)],[np.float64(-0.4361111111111111)],[1],[0],[0],[1.5961192999966443],['target'],95,0,95,0,216.11756639997475,,5,216.11216620006599,216.11756639997475,216.11756639997475,0.020839100005105138,217.7083972999826,[np.float64(0.23333333333333334)],[np.float64(-0.4361111111111111)],[1],[0],[0],[1.5961192999966443],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
96,0,96,[np.float64(0.1537037037037037)],[np.float64(0.49722222222222223)],[1],[0],[0],[1.612275600200519],['target'],96,0,96,0,217.7394179000985,,5,217.72837559995241,217.7394179000985,217.7394179000985,0.019763699965551496,219.34072980005294,[np.float64(0.1537037037037037)],[np.float64(0.49722222222222223)],[1],[0],[0],[1.612275600200519],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
97,0,97,[np.float64(0.42685185185185187)],[np.float64(-0.4046296296296296)],[1],[0],[0],[2.480094699887559],['target'],97,0,97,0,219.37209130008705,,10,219.36089140013792,219.37209130008705,219.37209130008705,0.01996319997124374,221.84114479995333,[np.float64(0.42685185185185187)],[np.float64(-0.4046296296296296)],[1],[0],[0],[2.480094699887559],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
98,0,98,[np.float64(0.06851851851851852)],[np.float64(-0.37037037037037035)],[1],[0],[0],[1.541044400073588],['target'],98,0,98,0,221.87372180004604,,5,221.86569330003113,221.87372180004604,221.87372180004604,0.024087800178676844,223.4067742000334,[np.float64(0.06851851851851852)],[np.float64(-0.37037037037037035)],[1],[0],[0],[1.541044400073588],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
99,0,99,[np.float64(0.25)],[np.float64(-0.2222222222222222)],[1],[0],[0],[1.6421893001534045],['target'],99,0,99,0,223.42266299994662,,5,223.41622769995593,223.42266299994662,223.42266299994662,0.009350900072604418,225.05856940010563,[np.float64(0.25)],[np.float64(-0.2222222222222222)],[1],[0],[0],[1.6421893001534045],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
100,0,100,[np.float64(0.4462962962962963)],[np.float64(-0.4638888888888889)],[1],[0],[0],[3.8006112999282777],['target'],100,0,100,0,225.12009410001338,,10,225.1063673000317,225.12009410001338,225.12009410001338,0.047541400184854865,228.9070759001188,[np.float64(0.4462962962962963)],[np.float64(-0.4638888888888889)],[1],[0],[0],[3.8006112999282777],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
101,0,101,[np.float64(0.003703703703703704)],[np.float64(0.05648148148148148)],[1],[0],[0],[6.7580111001152545],['target'],101,0,101,0,228.9396591000259,,10,228.9323656000197,228.9396591000259,228.9396591000259,0.025014700135216117,235.69042970007285,[np.float64(0.003703703703703704)],[np.float64(0.05648148148148148)],[1],[0],[0],[6.7580111001152545],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
102,0,102,[np.float64(0.14074074074074075)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.3732134997844696],['target'],102,0,102,0,235.70611210004427,,5,235.70072420011275,235.70611210004427,235.70611210004427,0.010174499824643135,237.0740541999694,[np.float64(0.14074074074074075)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.3732134997844696],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
103,0,103,[np.float64(-0.28888888888888886)],[np.float64(0.4462962962962963)],[1],[0],[0],[2.0653170999139547],['target'],103,0,103,0,237.09693640004843,,5,237.09179520001635,237.09693640004843,237.09693640004843,0.017494099913164973,239.157156100031,[np.float64(-0.28888888888888886)],[np.float64(0.4462962962962963)],[1],[0],[0],[2.0653170999139547],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
104,0,104,[np.float64(-0.4046296296296296)],[np.float64(-0.475)],[1],[0],[0],[6.1092309998348355],['target'],104,0,104,0,239.19569640001282,,10,239.18150059995241,239.19569640001282,239.19569640001282,0.02429670002311468,245.29083850001916,[np.float64(-0.4046296296296296)],[np.float64(-0.475)],[1],[0],[0],[6.1092309998348355],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
105,0,105,[np.float64(-0.27037037037037037)],[np.float64(0.3212962962962963)],[1],[0],[0],[1.7626399998553097],['target'],105,0,105,0,245.31689219991677,,5,245.31140309991315,245.31689219991677,245.31689219991677,0.02022280008532107,247.07410140009597,[np.float64(-0.27037037037037037)],[np.float64(0.3212962962962963)],[1],[0],[0],[1.7626399998553097],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
106,0,106,[np.float64(0.49074074074074076)],[np.float64(-0.12314814814814815)],[1],[0],[0],[3.431069300044328],['target'],106,0,106,0,247.10079680010676,,10,247.09301090007648,247.10079680010676,247.10079680010676,0.01881049992516637,250.52416909998283,[np.float64(0.49074074074074076)],[np.float64(-0.12314814814814815)],[1],[0],[0],[3.431069300044328],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
107,0,107,[np.float64(0.49166666666666664)],[np.float64(-0.26944444444444443)],[1],[0],[0],[2.2700988999567926],['target'],107,0,107,0,250.54209479992278,,5,250.53705559996888,250.54209479992278,250.54209479992278,0.012669600080698729,252.80721200001426,[np.float64(0.49166666666666664)],[np.float64(-0.26944444444444443)],[1],[0],[0],[2.2700988999567926],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
108,0,108,[np.float64(-0.06018518518518518)],[np.float64(0.2074074074074074)],[1],[0],[0],[1.3937123999930918],[None],108,0,108,0,252.82439909991808,,5,252.81645109993406,252.82439909991808,252.82439909991808,0.009139399975538254,254.2102423000615,[np.float64(-0.06018518518518518)],[np.float64(0.2074074074074074)],[1],[0],[0],[1.3937123999930918],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
109,0,109,[np.float64(0.07407407407407407)],[np.float64(0.22314814814814815)],[1],[0],[0],[1.1372154999990016],['target'],109,0,109,0,254.2442650999874,,10,254.23694019997492,254.2442650999874,254.2442650999874,0.02656199992634356,255.3742396000307,[np.float64(0.07407407407407407)],[np.float64(0.22314814814814815)],[1],[0],[0],[1.1372154999990016],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
110,0,110,[np.float64(0.3425925925925926)],[np.float64(-0.2601851851851852)],[1],[0],[0],[1.789213600102812],[None],110,0,110,0,255.41307580005378,,10,255.40150310005993,255.41307580005378,255.41307580005378,0.02706269989721477,257.19081729999743,[np.float64(0.3425925925925926)],[np.float64(-0.2601851851851852)],[1],[0],[0],[1.789213600102812],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
111,0,111,[np.float64(-0.20277777777777778)],[np.float64(-0.3537037037037037)],[1],[0],[0],[1.937522100051865],[None],111,0,111,0,257.20976640004665,,5,257.2036580001004,257.20976640004665,257.20976640004665,0.012644299771636724,259.1412794999778,[np.float64(-0.20277777777777778)],[np.float64(-0.3537037037037037)],[1],[0],[0],[1.937522100051865],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
112,0,112,[np.float64(0.22870370370370371)],[np.float64(-0.3101851851851852)],[1],[0],[0],[1.728602500166744],['target'],112,0,112,0,259.1738277000841,,10,259.16342850006185,259.1738277000841,259.1738277000841,0.0219070001039654,260.8921803999692,[np.float64(0.22870370370370371)],[np.float64(-0.3101851851851852)],[1],[0],[0],[1.728602500166744],['target'],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
113,0,113,[np.float64(-0.09444444444444444)],[np.float64(-0.12314814814814815)],[1],[0],[0],[1.1966897000093013],[None],113,0,113,0,260.93909290013835,,10,260.92740799998865,260.93909290013835,260.93909290013835,0.034844000125303864,262.12426900002174,[np.float64(-0.09444444444444444)],[np.float64(-0.12314814814814815)],[1],[0],[0],[1.1966897000093013],[None],p4,001,2025-09-30_19h57.51.135,visual search,,2025.1.1,59.99775605286802,2025-09-30 19h58.17.614325 +0530,
