thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,0,114,[np.float64(-0.13240740740740742)],[np.float64(-0.16574074074074074)],[1],[0],[0],[1.4408136999700218],[None],114,0,114,0,238.84209239995107,,10,238.83147639990784,238.84209239995107,238.84209239995107,0.02488769986666739,240.27235689992085,[np.float64(-0.13240740740740742)],[np.float64(-0.16574074074074074)],[1],[0],[0],[1.4408136999700218],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
115,0,115,[np.float64(0.49907407407407406)],[np.float64(0.2861111111111111)],[1],[0],[0],[1.7526966000441462],[None],115,0,115,0,240.36781319999136,,5,240.28637550002895,240.36781319999136,240.36781319999136,0.013903900049626827,242.0391369999852,[np.float64(0.49907407407407406)],[np.float64(0.2861111111111111)],[1],[0],[0],[1.7526966000441462],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
116,0,116,[np.float64(0.21851851851851853)],[np.float64(-0.3824074074074074)],[1],[0],[0],[3.608762700110674],['target'],116,0,116,0,242.0745159999933,,10,242.06358979991637,242.0745159999933,242.0745159999933,0.02426079986616969,245.67240059981123,[np.float64(0.21851851851851853)],[np.float64(-0.3824074074074074)],[1],[0],[0],[3.608762700110674],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
117,0,117,[np.float64(0.14351851851851852)],[np.float64(0.3212962962962963)],[1],[0],[0],[2.1647874999325722],['target'],117,0,117,0,245.69986559986137,,10,245.69121979991905,245.69986559986137,245.69986559986137,0.018710300093516707,247.8561141998507,[np.float64(0.14351851851851852)],[np.float64(0.3212962962962963)],[1],[0],[0],[2.1647874999325722],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
118,0,118,[np.float64(0.14351851851851852)],[np.float64(0.3212962962962963)],[1],[0],[0],[0.7820705999620259],[None],118,0,118,0,247.8808468999341,,5,247.87441039993428,247.8808468999341,247.8808468999341,0.01802100008353591,248.65666539990343,[np.float64(0.14351851851851852)],[np.float64(0.3212962962962963)],[1],[0],[0],[0.7820705999620259],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
119,0,119,[np.float64(-0.4648148148148148)],[np.float64(-0.29814814814814816)],[1],[0],[0],[2.0925431000068784],['target'],119,0,119,0,248.71074479981326,,10,248.69646989996545,248.71074479981326,248.71074479981326,0.03944880003109574,250.78907689987682,[np.float64(-0.4648148148148148)],[np.float64(-0.29814814814814816)],[1],[0],[0],[2.0925431000068784],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
120,0,120,[np.float64(-0.4083333333333333)],[np.float64(-0.2851851851851852)],[1],[0],[0],[3.238467500079423],[None],120,0,120,0,250.80716929980554,,5,250.80059459991753,250.80716929980554,250.80716929980554,0.01134030008688569,254.0391641999595,[np.float64(-0.4083333333333333)],[np.float64(-0.2851851851851852)],[1],[0],[0],[3.238467500079423],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
121,0,121,[np.float64(0.23148148148148148)],[np.float64(0.44907407407407407)],[1],[0],[0],[3.7691711999941617],['target'],121,0,121,0,254.06077530002221,,5,254.05266209994443,254.06077530002221,254.06077530002221,0.013302200008183718,257.8218642999418,[np.float64(0.23148148148148148)],[np.float64(0.44907407407407407)],[1],[0],[0],[3.7691711999941617],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
122,0,122,[np.float64(0.34444444444444444)],[np.float64(0.47685185185185186)],[1],[0],[0],[1.5993782998993993],['target'],122,0,122,0,257.85071399994195,,10,257.8408263998572,257.85071399994195,257.85071399994195,0.018877899972721934,259.44035389996134,[np.float64(0.34444444444444444)],[np.float64(0.47685185185185186)],[1],[0],[0],[1.5993782998993993],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
123,0,123,[np.float64(-0.40555555555555556)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.7225895998999476],['target'],123,0,123,0,259.49549079989083,,10,259.4830960999243,259.49549079989083,259.49549079989083,0.04235170013271272,261.20573899988085,[np.float64(-0.40555555555555556)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.7225895998999476],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
124,0,124,[np.float64(0.09814814814814815)],[np.float64(0.37407407407407406)],[1],[0],[0],[1.6721330001018941],['target'],124,0,124,0,261.24550109985285,,10,261.2342724998016,261.24550109985285,261.24550109985285,0.028427300043404102,262.90650879987516,[np.float64(0.09814814814814815)],[np.float64(0.37407407407407406)],[1],[0],[0],[1.6721330001018941],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
125,0,125,[np.float64(0.019444444444444445)],[np.float64(0.18703703703703703)],[1],[0],[0],[2.593802799936384],['target'],125,0,125,0,262.9376432998106,,5,262.9282823000103,262.9376432998106,262.9376432998106,0.02148739993572235,265.52213409985416,[np.float64(0.019444444444444445)],[np.float64(0.18703703703703703)],[1],[0],[0],[2.593802799936384],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
126,0,126,[np.float64(-0.13518518518518519)],[np.float64(0.18796296296296297)],[1],[0],[0],[1.7251510000787675],['target'],126,0,126,0,265.55770409991965,,10,265.546905499883,265.55770409991965,265.55770409991965,0.024669800186529756,267.27213099994697,[np.float64(-0.13518518518518519)],[np.float64(0.18796296296296297)],[1],[0],[0],[1.7251510000787675],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
127,0,127,[np.float64(-0.06574074074074074)],[np.float64(-0.0712962962962963)],[1],[0],[0],[1.4955114000476897],['target'],127,0,127,0,267.3034502000082,,10,267.2938890999649,267.3034502000082,267.3034502000082,0.021564700175076723,268.7894645999186,[np.float64(-0.06574074074074074)],[np.float64(-0.0712962962962963)],[1],[0],[0],[1.4955114000476897],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
128,0,128,[np.float64(0.31574074074074077)],[np.float64(0.07777777777777778)],[1],[0],[0],[1.5038918000645936],['target'],128,0,128,0,268.81248309998773,,5,268.8019462998491,268.81248309998773,268.81248309998773,0.012317700078710914,270.3059504998382,[np.float64(0.31574074074074077)],[np.float64(0.07777777777777778)],[1],[0],[0],[1.5038918000645936],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
129,0,129,[np.float64(-0.35462962962962963)],[np.float64(0.31666666666666665)],[1],[0],[0],[1.3605249000247568],['target'],129,0,129,0,270.3366396999918,,5,270.3289675998967,270.3366396999918,270.3366396999918,0.02279279986396432,271.68956169998273,[np.float64(-0.35462962962962963)],[np.float64(0.31666666666666665)],[1],[0],[0],[1.3605249000247568],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
130,0,130,[np.float64(-0.19166666666666668)],[np.float64(-0.08055555555555556)],[1],[0],[0],[2.20046649989672],['target'],130,0,130,0,271.7137851999141,,5,271.7048281999305,271.7137851999141,271.7137851999141,0.015117599861696362,273.90536409989,[np.float64(-0.19166666666666668)],[np.float64(-0.08055555555555556)],[1],[0],[0],[2.20046649989672],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
131,0,131,[np.float64(0.37962962962962965)],[np.float64(0.3472222222222222)],[1],[0],[0],[4.986926000099629],['target'],131,0,131,0,273.94468059996143,,10,273.9349002998788,273.94468059996143,273.94468059996143,0.02921549999155104,278.9218943999149,[np.float64(0.37962962962962965)],[np.float64(0.3472222222222222)],[1],[0],[0],[4.986926000099629],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
132,0,132,[np.float64(0.4351851851851852)],[np.float64(0.23148148148148148)],[1],[0],[0],[1.0972198999952525],['target'],132,0,132,0,278.94838469987735,,5,278.94256110000424,278.94838469987735,278.94838469987735,0.020494800060987473,280.03990529989824,[np.float64(0.4351851851851852)],[np.float64(0.23148148148148148)],[1],[0],[0],[1.0972198999952525],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
133,0,133,[np.float64(-0.023148148148148147)],[np.float64(-0.3990740740740741)],[1],[0],[0],[1.9781484000850469],[None],133,0,133,0,280.0675828999374,,5,280.0610530998092,280.0675828999374,280.0675828999374,0.02096470003016293,282.0393954999745,[np.float64(-0.023148148148148147)],[np.float64(-0.3990740740740741)],[1],[0],[0],[1.9781484000850469],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
134,0,134,[np.float64(-0.3537037037037037)],[np.float64(-0.07962962962962963)],[1],[0],[0],[1.8940555001609027],['target'],134,0,134,0,282.0679396998603,,5,282.0612867998425,282.0679396998603,282.0679396998603,0.021524399984627962,283.95537859993055,[np.float64(-0.3537037037037037)],[np.float64(-0.07962962962962963)],[1],[0],[0],[1.8940555001609027],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
135,0,135,[np.float64(0.28703703703703703)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.898839799920097],['target'],135,0,135,0,283.979577699909,,5,283.97320299991407,283.979577699909,283.979577699909,0.017674400005489588,285.8721052999608,[np.float64(0.28703703703703703)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.898839799920097],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
136,0,136,[np.float64(-0.14074074074074075)],[np.float64(0.09259259259259259)],[1],[0],[0],[1.4555924001615494],['target'],136,0,136,0,285.88982879999094,,5,285.8836264000274,285.88982879999094,285.88982879999094,0.011384200071915984,287.3393202999141,[np.float64(-0.14074074074074075)],[np.float64(0.09259259259259259)],[1],[0],[0],[1.4555924001615494],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
137,0,137,[np.float64(-0.19537037037037036)],[np.float64(-0.262037037037037)],[1],[0],[0],[1.7059901000466198],['target'],137,0,137,0,287.3621306999121,,5,287.3538823998533,287.3621306999121,287.3621306999121,0.014385099988430738,289.0600184998475,[np.float64(-0.19537037037037036)],[np.float64(-0.262037037037037)],[1],[0],[0],[1.7059901000466198],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
138,0,138,[np.float64(0.2222222222222222)],[np.float64(-0.17037037037037037)],[1],[0],[0],[2.0629877999890596],['target'],138,0,138,0,289.10619540000334,,10,289.09433759981766,289.10619540000334,289.10619540000334,0.03400050010532141,291.1574023999274,[np.float64(0.2222222222222222)],[np.float64(-0.17037037037037037)],[1],[0],[0],[2.0629877999890596],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
139,0,139,[np.float64(0.2518518518518518)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.781150700058788],['target'],139,0,139,0,291.18254829989746,,5,291.17468409985304,291.18254829989746,291.18254829989746,0.017111900029703975,293.9559137998149,[np.float64(0.2518518518518518)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.781150700058788],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
140,0,140,[np.float64(-0.25925925925925924)],[np.float64(-0.16296296296296298)],[1],[0],[0],[2.2941670999862254],['target'],140,0,140,0,293.98731609992683,,10,293.97791519993916,293.98731609992683,293.98731609992683,0.021825799951329827,296.27213049982674,[np.float64(-0.25925925925925924)],[np.float64(-0.16296296296296298)],[1],[0],[0],[2.2941670999862254],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
141,0,141,[np.float64(0.14907407407407408)],[np.float64(0.2101851851851852)],[1],[0],[0],[1.4424588999245316],['target'],141,0,141,0,296.305772599997,,5,296.29665129981004,296.305772599997,296.305772599997,0.024374500149860978,297.7391491997987,[np.float64(0.14907407407407408)],[np.float64(0.2101851851851852)],[1],[0],[0],[1.4424588999245316],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
142,0,142,[np.float64(0.07037037037037037)],[np.float64(0.4064814814814815)],[1],[0],[0],[1.3491853999439627],[None],142,0,142,0,297.7628500999417,,5,297.7570447998587,297.7628500999417,297.7628500999417,0.01763999997638166,299.1063600999769,[np.float64(0.07037037037037037)],[np.float64(0.4064814814814815)],[1],[0],[0],[1.3491853999439627],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
143,0,143,[np.float64(-0.4425925925925926)],[np.float64(-0.07592592592592592)],[1],[0],[0],[1.8143246001563966],['target'],143,0,143,0,299.1309979998041,,5,299.1248902999796,299.1309979998041,299.1309979998041,0.0182177999522537,300.93931009992957,[np.float64(-0.4425925925925926)],[np.float64(-0.07592592592592592)],[1],[0],[0],[1.8143246001563966],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
144,0,144,[np.float64(0.34629629629629627)],[np.float64(-0.23425925925925925)],[1],[0],[0],[3.467005299869925],['target'],144,0,144,0,300.9606819998007,,5,300.95537239988334,300.9606819998007,300.9606819998007,0.01586359995417297,304.4224650999531,[np.float64(0.34629629629629627)],[np.float64(-0.23425925925925925)],[1],[0],[0],[3.467005299869925],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
145,0,145,[np.float64(0.1814814814814815)],[np.float64(0.28055555555555556)],[1],[0],[0],[3.542644200148061],[None],145,0,145,0,304.45845819986425,,10,304.4460156999994,304.45845819986425,304.45845819986425,0.02337499987334013,307.98872849997133,[np.float64(0.1814814814814815)],[np.float64(0.28055555555555556)],[1],[0],[0],[3.542644200148061],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
146,0,146,[np.float64(-0.23148148148148148)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.520388700067997],['target'],146,0,146,0,308.0083922999911,,5,308.0016367000062,308.0083922999911,308.0083922999911,0.012730600079521537,309.52206709980965,[np.float64(-0.23148148148148148)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.520388700067997],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
147,0,147,[np.float64(-0.09259259259259259)],[np.float64(-0.32314814814814813)],[1],[0],[0],[2.112912999931723],['target'],147,0,147,0,309.5510890998412,,10,309.542307500029,309.5510890998412,309.5510890998412,0.02014570008032024,311.655314499978,[np.float64(-0.09259259259259259)],[np.float64(-0.32314814814814813)],[1],[0],[0],[2.112912999931723],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
148,0,148,[np.float64(-0.3861111111111111)],[np.float64(0.3990740740740741)],[1],[0],[0],[2.4236258999444544],[None],148,0,148,0,311.6929603999015,,10,311.68168729986064,311.6929603999015,311.6929603999015,0.026140399975702167,314.1053643999621,[np.float64(-0.3861111111111111)],[np.float64(0.3990740740740741)],[1],[0],[0],[2.4236258999444544],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
149,0,149,[np.float64(0.3425925925925926)],[np.float64(0.3111111111111111)],[1],[0],[0],[4.465152299962938],['target'],149,0,149,0,314.1361601999961,,10,314.12419589981437,314.1361601999961,314.1361601999961,0.018714299891144037,318.58947469992563,[np.float64(0.3425925925925926)],[np.float64(0.3111111111111111)],[1],[0],[0],[4.465152299962938],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
150,0,150,[np.float64(0.41944444444444445)],[np.float64(-0.3296296296296296)],[1],[0],[0],[2.1298926998861134],['target'],150,0,150,0,318.61612999998033,,5,318.60950989997946,318.61612999998033,318.61612999998033,0.01978939981199801,320.73957029986195,[np.float64(0.41944444444444445)],[np.float64(-0.3296296296296296)],[1],[0],[0],[2.1298926998861134],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
151,0,151,[np.float64(0.2537037037037037)],[np.float64(0.19166666666666668)],[1],[0],[0],[2.2304426999762654],['target'],151,0,151,0,320.76558659994043,,5,320.7590871998109,320.76558659994043,320.76558659994043,0.019169799983501434,322.9896391998045,[np.float64(0.2537037037037037)],[np.float64(0.19166666666666668)],[1],[0],[0],[2.2304426999762654],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
152,0,152,[np.float64(-0.4824074074074074)],[np.float64(-0.40555555555555556)],[1],[0],[0],[3.010824100114405],['target'],152,0,152,0,323.0172510999255,,5,323.01156000001356,323.0172510999255,323.0172510999255,0.02165540005080402,326.0224642998073,[np.float64(-0.4824074074074074)],[np.float64(-0.40555555555555556)],[1],[0],[0],[3.010824100114405],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
153,0,153,[np.float64(-0.012962962962962963)],[np.float64(-0.3731481481481482)],[1],[0],[0],[1.3925385000184178],['target'],153,0,153,0,326.0556961998809,,10,326.0462030998897,326.0556961998809,326.0556961998809,0.023533899802714586,327.43881289986894,[np.float64(-0.012962962962962963)],[np.float64(-0.3731481481481482)],[1],[0],[0],[1.3925385000184178],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
154,0,154,[np.float64(-0.2611111111111111)],[np.float64(0.10648148148148148)],[1],[0],[0],[1.339725699974224],['target'],154,0,154,0,327.45611419994384,,5,327.4501141998917,327.45611419994384,327.45611419994384,0.011125799966976047,328.7900248998776,[np.float64(-0.2611111111111111)],[np.float64(0.10648148148148148)],[1],[0],[0],[1.339725699974224],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
155,0,155,[np.float64(-0.3111111111111111)],[np.float64(0.07407407407407407)],[1],[0],[0],[1.1640031000133604],['target'],155,0,155,0,328.813548799837,,5,328.80815969989635,328.813548799837,328.813548799837,0.017827800009399652,329.9722657999955,[np.float64(-0.3111111111111111)],[np.float64(0.07407407407407407)],[1],[0],[0],[1.1640031000133604],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
156,0,156,[np.float64(0.4101851851851852)],[np.float64(0.45)],[1],[0],[0],[1.9707762999460101],['target'],156,0,156,0,330.0112922999542,,10,330.00109219993465,330.0112922999542,330.0112922999542,0.028582399943843484,331.97194879991,[np.float64(0.4101851851851852)],[np.float64(0.45)],[1],[0],[0],[1.9707762999460101],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
157,0,157,[np.float64(-0.3472222222222222)],[np.float64(-0.33425925925925926)],[1],[0],[0],[2.323300899937749],['target'],157,0,157,0,332.00923009985127,,10,331.9994092998095,332.00923009985127,332.00923009985127,0.02725900011137128,334.3227827998344,[np.float64(-0.3472222222222222)],[np.float64(-0.33425925925925926)],[1],[0],[0],[2.323300899937749],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
158,0,158,[np.float64(-0.2611111111111111)],[np.float64(0.08425925925925926)],[1],[0],[0],[2.2274849000386894],[None],158,0,158,0,334.37448619981296,,10,334.36266330000944,334.37448619981296,334.37448619981296,0.03969960007816553,336.5902853999287,[np.float64(-0.2611111111111111)],[np.float64(0.08425925925925926)],[1],[0],[0],[2.2274849000386894],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
159,0,159,[np.float64(0.18796296296296297)],[np.float64(-0.42962962962962964)],[1],[0],[0],[1.8052358001004905],['target'],159,0,159,0,336.6271644998342,,10,336.61723989993334,336.6271644998342,336.6271644998342,0.02667879988439381,338.4225482000038,[np.float64(0.18796296296296297)],[np.float64(-0.42962962962962964)],[1],[0],[0],[1.8052358001004905],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
160,0,160,[np.float64(0.26481481481481484)],[np.float64(-0.42685185185185187)],[1],[0],[0],[1.1530688998755068],['target'],160,0,160,0,338.46402599988505,,10,338.4523455000017,338.46402599988505,338.46402599988505,0.029646600130945444,339.60548719996586,[np.float64(0.26481481481481484)],[np.float64(-0.42685185185185187)],[1],[0],[0],[1.1530688998755068],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
161,0,161,[np.float64(0.3851851851851852)],[np.float64(0.014814814814814815)],[1],[0],[0],[3.2105120001360774],['target'],161,0,161,0,339.63702000002377,,10,339.6281538999174,339.63702000002377,339.63702000002377,0.022486699977889657,342.8387192999944,[np.float64(0.3851851851851852)],[np.float64(0.014814814814814815)],[1],[0],[0],[3.2105120001360774],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
162,0,162,[np.float64(0.49537037037037035)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.4198492001742125],['target'],162,0,162,0,342.86029919981956,,5,342.85239699995145,342.86029919981956,342.86029919981956,0.013559099985286593,344.2723192998674,[np.float64(0.49537037037037035)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.4198492001742125],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
163,0,163,[np.float64(0.16666666666666666)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.2364896000362933],['target'],163,0,163,0,344.2921340998728,,5,344.28572789998725,344.2921340998728,344.2921340998728,0.013213899917900562,345.52227650000714,[np.float64(0.16666666666666666)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.2364896000362933],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
164,0,164,[np.float64(0.24074074074074073)],[np.float64(0.21574074074074073)],[1],[0],[0],[2.380066600162536],['target'],164,0,164,0,345.55028969980776,,5,345.5428057999816,345.55028969980776,345.55028969980776,0.020336699904873967,347.9230207998771,[np.float64(0.24074074074074073)],[np.float64(0.21574074074074073)],[1],[0],[0],[2.380066600162536],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
165,0,165,[np.float64(0.20462962962962963)],[np.float64(-0.38981481481481484)],[1],[0],[0],[2.6360194999724627],['target'],165,0,165,0,347.98435619985685,,10,347.96977719990537,347.98435619985685,347.98435619985685,0.04636069992557168,350.60586129990406,[np.float64(0.20462962962962963)],[np.float64(-0.38981481481481484)],[1],[0],[0],[2.6360194999724627],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
166,0,166,[np.float64(-0.3925925925925926)],[np.float64(-0.3907407407407407)],[1],[0],[0],[4.769482700154185],['target'],166,0,166,0,350.6289676998276,,5,350.6194944998715,350.6289676998276,350.6289676998276,0.013518400024622679,355.38906959979795,[np.float64(-0.3925925925925926)],[np.float64(-0.3907407407407407)],[1],[0],[0],[4.769482700154185],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
167,0,167,[np.float64(0.2574074074074074)],[np.float64(0.11203703703703703)],[1],[0],[0],[1.830318400170654],[None],167,0,167,0,355.42079279990867,,5,355.40844019991346,355.42079279990867,355.42079279990867,0.01925810007378459,357.2388461998198,[np.float64(0.2574074074074074)],[np.float64(0.11203703703703703)],[1],[0],[0],[1.830318400170654],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
168,0,168,[np.float64(0.3888888888888889)],[np.float64(0.0824074074074074)],[1],[0],[0],[1.2827361000236124],['target'],168,0,168,0,357.28289269981906,,10,357.27277479995973,357.28289269981906,357.28289269981906,0.033711199881508946,358.5556886999402,[np.float64(0.3888888888888889)],[np.float64(0.0824074074074074)],[1],[0],[0],[1.2827361000236124],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
169,0,169,[np.float64(0.3453703703703704)],[np.float64(0.4203703703703704)],[1],[0],[0],[3.082670300034806],['target'],169,0,169,0,358.58124249987304,,5,358.57364239986055,358.58124249987304,358.58124249987304,0.01748750009573996,361.6564615999814,[np.float64(0.3453703703703704)],[np.float64(0.4203703703703704)],[1],[0],[0],[3.082670300034806],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
170,0,170,[np.float64(0.37962962962962965)],[np.float64(-0.37962962962962965)],[1],[0],[0],[9.064595900010318],['target'],170,0,170,0,361.67877789982595,,5,361.6735188998282,361.67877789982595,361.67877789982595,0.01676170015707612,370.7381805998739,[np.float64(0.37962962962962965)],[np.float64(-0.37962962962962965)],[1],[0],[0],[9.064595900010318],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
