reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27,50,21,83,3,8,l,0.8656487999833189,None,8,3,83,2,155.98082199995406,,155.9673111999873,155.98082199995406,156.96417349996045,156.96417349996045,156.9799597999663,157.830449400004,l,0.8656487999833189,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
92,97,225,84,4,8,t,0.7830061999848112,None,8,4,84,8,157.84662139997818,,157.8357851000037,157.84662139997818,158.83007799996994,158.83007799996994,158.8464443999692,159.61436099995626,t,0.7830061999848112,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
67,75,119,85,5,8,t,0.47771910001756623,None,8,5,85,5,159.63073819997953,,159.6188554999535,159.63073819997953,160.61348739999812,160.61348739999812,160.62991199997487,161.0977457999834,t,0.47771910001756623,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
11,30,7,86,6,8,l,0.892355400021188,None,8,6,86,0,161.1132677999558,,161.10319799999706,161.1132677999558,162.0980652999715,162.0980652999715,162.11324749997584,162.99705029994948,l,0.892355400021188,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
49,60,89,87,7,8,t,0.8905141999712214,None,8,7,87,4,163.01319329999387,,163.00046409998322,163.01319329999387,163.99679319997085,163.99679319997085,164.01339819998248,164.8973262999789,t,0.8905141999712214,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
78,80,162,88,8,8,t,0.7952089000027627,None,8,8,88,6,164.91311819996918,,164.90362789999926,164.91311819996918,165.89743329997873,165.89743329997873,165.91459889995167,166.6974927999545,t,0.7952089000027627,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
85,90,190,89,9,8,t,0.7363084999960847,None,8,9,89,7,166.71415339998202,,166.70615919999545,166.71415339998202,167.69669999997132,167.69669999997132,167.71318469999824,168.44753750000382,t,0.7363084999960847,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
15,35,13,90,0,9,l,0.8128532999544404,None,9,0,90,1,168.46314589999383,,168.4582751999842,168.46314589999383,169.44684089999646,169.44684089999646,169.4631278999732,170.26361149997683,l,0.8128532999544404,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
85,90,190,91,1,9,t,0.7391910000005737,None,9,1,91,7,170.2798867999809,,170.26721259998158,170.2798867999809,171.2632539999904,171.2632539999904,171.28001909999875,172.01409399998374,t,0.7391910000005737,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
40,55,62,92,2,9,t,1.0781128999660723,None,9,2,92,3,172.02986519999104,,172.01877719996264,172.02986519999104,173.0137569999788,173.0137569999788,173.0298344999901,174.0974034999963,t,1.0781128999660723,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
92,97,225,93,3,9,t,0.5577166000148281,None,9,3,93,8,174.11449739994714,,174.10492369998246,174.11449739994714,175.09655679995194,175.09655679995194,175.13003629999002,175.66390759998467,t,0.5577166000148281,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
78,80,162,94,4,9,t,0.546304700023029,None,9,4,94,6,175.6814519999898,,175.6701404999476,175.6814519999898,176.66338109999197,176.66338109999197,176.69669159996556,177.21457859996008,t,0.546304700023029,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
27,50,21,95,5,9,l,0.7237481000483967,None,9,5,95,2,177.22998499998357,,177.22005839995109,177.22998499998357,178.23008249996928,178.23008249996928,178.23008249996928,178.96396859997185,l,0.7237481000483967,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
49,60,89,96,6,9,t,0.892816900042817,None,9,6,96,4,178.98012159997597,,178.97096039995085,178.98012159997597,179.963107699994,179.963107699994,179.98009829997318,180.86357009998756,t,0.892816900042817,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
67,75,119,97,7,9,t,0.8696896999608725,None,9,7,97,5,180.88054909999482,,180.86675789998844,180.88054909999482,181.86332539998693,181.86332539998693,181.8809115999611,182.74710449995473,t,0.8696896999608725,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
100,105,260,98,8,9,t,0.9335319999954663,None,9,8,98,9,182.76313289999962,,182.75152299995534,182.76313289999962,183.7464543999522,183.7464543999522,183.7631098999991,184.68096409999998,t,0.9335319999954663,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
11,30,7,99,9,9,l,0.7449039000202902,None,9,9,99,0,184.69652119994862,,184.68376739998348,184.69652119994862,185.68089639995014,185.68089639995014,185.6977390999673,186.43101379997097,l,0.7449039000202902,None,part4,001,2025-11-02_20h27.06.513,untitled,,2025.1.1,60.03384707513268,2025-11-02 20h27.16.283081 +0530,
