thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.032407407407407406)],[np.float64(0.20555555555555555)],[1],[0],[0],[1.4242756001185626],[None],56,0,56,0,124.05836070002988,,5,124.04928150004707,124.05836070002988,124.05836070002988,0.02401110017672181,125.4736023999285,[np.float64(-0.032407407407407406)],[np.float64(0.20555555555555555)],[1],[0],[0],[1.4242756001185626],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
57,0,57,[np.float64(-0.38981481481481484)],[np.float64(0.4685185185185185)],[1],[0],[0],[1.389782200101763],['target'],57,0,57,0,125.51280499994755,,10,125.49969469988719,125.51280499994755,125.51280499994755,0.025993699906393886,126.88952980004251,[np.float64(-0.38981481481481484)],[np.float64(0.4685185185185185)],[1],[0],[0],[1.389782200101763],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
58,0,58,[np.float64(-0.35)],[np.float64(-0.1)],[1],[0],[0],[1.7821722000371665],[None],58,0,58,0,126.93733040010557,,10,126.9251810000278,126.93733040010557,126.93733040010557,0.035565099911764264,128.70748390001245,[np.float64(-0.35)],[np.float64(-0.1)],[1],[0],[0],[1.7821722000371665],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
59,0,59,[np.float64(0.39814814814814814)],[np.float64(-0.39351851851851855)],[1],[0],[0],[2.0110581000335515],['target'],59,0,59,0,128.75654949992895,,5,128.7454160999041,128.75654949992895,128.75654949992895,0.037522099912166595,130.75648300000466,[np.float64(0.39814814814814814)],[np.float64(-0.39351851851851855)],[1],[0],[0],[2.0110581000335515],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
60,0,60,[np.float64(-0.09166666666666666)],[np.float64(-0.33611111111111114)],[1],[0],[0],[2.0219992001075298],[None],60,0,60,0,130.77402990008704,,5,130.7684180000797,130.77402990008704,130.77402990008704,0.011846099980175495,132.7905347000342,[np.float64(-0.09166666666666666)],[np.float64(-0.33611111111111114)],[1],[0],[0],[2.0219992001075298],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
61,0,61,[np.float64(0.36203703703703705)],[np.float64(-0.028703703703703703)],[1],[0],[0],[1.5452198998536915],[None],61,0,61,0,132.86507569998503,,10,132.84648349997588,132.86507569998503,132.86507569998503,0.055754299974069,134.39186309999786,[np.float64(0.36203703703703705)],[np.float64(-0.028703703703703703)],[1],[0],[0],[1.5452198998536915],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
62,0,62,[np.float64(0.19814814814814816)],[np.float64(0.26481481481481484)],[1],[0],[0],[1.4345459998585284],[None],62,0,62,0,134.47147209988907,,10,134.45549369999208,134.47147209988907,134.47147209988907,0.06319879996590316,135.89012179989368,[np.float64(0.19814814814814816)],[np.float64(0.26481481481481484)],[1],[0],[0],[1.4345459998585284],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
63,0,63,[np.float64(-0.33796296296296297)],[np.float64(0.3333333333333333)],[1],[0],[0],[1.7643565000034869],[None],63,0,63,0,135.91800770000555,,5,135.90925909997895,135.91800770000555,135.91800770000555,0.018925199983641505,137.67368869995698,[np.float64(-0.33796296296296297)],[np.float64(0.3333333333333333)],[1],[0],[0],[1.7643565000034869],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
64,0,64,[np.float64(0.3638888888888889)],[np.float64(0.11944444444444445)],[1],[0],[0],[2.9613465999718755],['target'],64,0,64,0,137.70437070005573,,5,137.6959768999368,137.70437070005573,137.70437070005573,0.022229599999263883,140.65740899997763,[np.float64(0.3638888888888889)],[np.float64(0.11944444444444445)],[1],[0],[0],[2.9613465999718755],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
65,0,65,[np.float64(0.06018518518518518)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.518077600048855],['target'],65,0,65,0,140.71693999995477,,10,140.70605099992827,140.71693999995477,140.71693999995477,0.04841880011372268,142.22427699994296,[np.float64(0.06018518518518518)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.518077600048855],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
66,0,66,[np.float64(0.17222222222222222)],[np.float64(-0.4759259259259259)],[1],[0],[0],[1.928855000063777],['target'],66,0,66,0,142.25607679993846,,5,142.24450689996593,142.25607679993846,142.25607679993846,0.019853899953886867,144.17341400007717,[np.float64(0.17222222222222222)],[np.float64(-0.4759259259259259)],[1],[0],[0],[1.928855000063777],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
67,0,67,[np.float64(-0.2462962962962963)],[np.float64(0.21944444444444444)],[1],[0],[0],[1.5896536998916417],['target'],67,0,67,0,144.19615649990737,,5,144.18897600006312,144.19615649990737,144.19615649990737,0.01546799996867776,145.7787792000454,[np.float64(-0.2462962962962963)],[np.float64(0.21944444444444444)],[1],[0],[0],[1.5896536998916417],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
68,0,68,[np.float64(0.3731481481481482)],[np.float64(-0.4546296296296296)],[1],[0],[0],[2.6739735000301152],['target'],68,0,68,0,145.82528809993528,,10,145.8162738000974,145.82528809993528,145.82528809993528,0.037175099831074476,148.49037440004759,[np.float64(0.3731481481481482)],[np.float64(-0.4546296296296296)],[1],[0],[0],[2.6739735000301152],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
69,0,69,[np.float64(0.13333333333333333)],[np.float64(0.2861111111111111)],[1],[0],[0],[1.4814913000445813],['target'],69,0,69,0,148.53753089997917,,10,148.52552699996158,148.53753089997917,148.53753089997917,0.034830299904569983,150.00722500006668,[np.float64(0.13333333333333333)],[np.float64(0.2861111111111111)],[1],[0],[0],[1.4814913000445813],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
70,0,70,[np.float64(0.2953703703703704)],[np.float64(-0.06018518518518518)],[1],[0],[0],[1.6076561999507248],['target'],70,0,70,0,150.06372769991867,,10,150.04861769988202,150.06372769991867,150.06372769991867,0.040937700076028705,151.65639699995518,[np.float64(0.2953703703703704)],[np.float64(-0.06018518518518518)],[1],[0],[0],[1.6076561999507248],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
71,0,71,[np.float64(-0.15648148148148147)],[np.float64(-0.17962962962962964)],[1],[0],[0],[1.9571241000667214],['target'],71,0,71,0,151.69374680006877,,10,151.68418970005587,151.69374680006877,151.69374680006877,0.02750899991951883,153.64148700004444,[np.float64(-0.15648148148148147)],[np.float64(-0.17962962962962964)],[1],[0],[0],[1.9571241000667214],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
72,0,72,[np.float64(-0.10092592592592593)],[np.float64(-0.42777777777777776)],[1],[0],[0],[1.4213376000989228],[None],72,0,72,0,153.67655600002035,,5,153.6691399998963,153.67655600002035,153.67655600002035,0.027201700024306774,155.09055899991654,[np.float64(-0.10092592592592593)],[np.float64(-0.42777777777777776)],[1],[0],[0],[1.4213376000989228],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
73,0,73,[np.float64(0.19074074074074074)],[np.float64(-0.35648148148148145)],[1],[0],[0],[1.4089136000256985],['target'],73,0,73,0,155.12356409989297,,5,155.11545670009218,155.12356409989297,155.12356409989297,0.024757100036367774,156.52451550005935,[np.float64(0.19074074074074074)],[np.float64(-0.35648148148148145)],[1],[0],[0],[1.4089136000256985],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
74,0,74,[np.float64(0.4546296296296296)],[np.float64(-0.21574074074074073)],[1],[0],[0],[1.326902600005269],[None],74,0,74,0,156.5532605999615,,5,156.5465740999207,156.5532605999615,156.5532605999615,0.021690099965780973,157.87357789999805,[np.float64(0.4546296296296296)],[np.float64(-0.21574074074074073)],[1],[0],[0],[1.326902600005269],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
75,0,75,[np.float64(-0.19166666666666668)],[np.float64(-0.41388888888888886)],[1],[0],[0],[1.4039465000387281],[None],75,0,75,0,157.9141901000403,,10,157.9023655001074,157.9141901000403,157.9141901000403,0.02856400003656745,159.3063628000673,[np.float64(-0.19166666666666668)],[np.float64(-0.41388888888888886)],[1],[0],[0],[1.4039465000387281],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
76,0,76,[np.float64(0.2101851851851852)],[np.float64(0.2)],[1],[0],[0],[2.040520600043237],['target'],76,0,76,0,159.34469650010578,,10,159.33386839996092,159.34469650010578,159.34469650010578,0.0273885999340564,161.37449220009148,[np.float64(0.2101851851851852)],[np.float64(0.2)],[1],[0],[0],[2.040520600043237],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
77,0,77,[np.float64(-0.3851851851851852)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.4481657999567688],['target'],77,0,77,0,161.40049399994314,,5,161.39201630000025,161.40049399994314,161.40049399994314,0.017260999884456396,162.84025630005635,[np.float64(-0.3851851851851852)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.4481657999567688],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
78,0,78,[np.float64(0.09074074074074075)],[np.float64(-0.2898148148148148)],[1],[0],[0],[1.9005885000806302],['target'],78,0,78,0,162.88461670000106,,10,162.87236650008708,162.88461670000106,162.88461670000106,0.031926600029692054,164.7730574000161,[np.float64(0.09074074074074075)],[np.float64(-0.2898148148148148)],[1],[0],[0],[1.9005885000806302],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
79,0,79,[np.float64(-0.3175925925925926)],[np.float64(0.38425925925925924)],[1],[0],[0],[1.6964071998372674],['target'],79,0,79,0,164.8021176001057,,5,164.793363600038,164.8021176001057,164.8021176001057,0.020042400108650327,166.48985369992442,[np.float64(-0.3175925925925926)],[np.float64(0.38425925925925924)],[1],[0],[0],[1.6964071998372674],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
80,0,80,[np.float64(0.3861111111111111)],[np.float64(-0.26851851851851855)],[1],[0],[0],[2.182823400013149],['target'],80,0,80,0,166.5340273999609,,10,166.52308829990216,166.5340273999609,166.5340273999609,0.0330833001062274,168.7059647999704,[np.float64(0.3861111111111111)],[np.float64(-0.26851851851851855)],[1],[0],[0],[2.182823400013149],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
81,0,81,[np.float64(0.022222222222222223)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.7310514999553561],[None],81,0,81,0,168.73599410010502,,5,168.72646409994923,168.73599410010502,168.73599410010502,0.02037629997357726,170.45760340010747,[np.float64(0.022222222222222223)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.7310514999553561],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
82,0,82,[np.float64(-0.3611111111111111)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.3492183000780642],['target'],82,0,82,0,170.48125470010564,,5,170.4746280000545,170.48125470010564,170.48125470010564,0.016828899970278144,171.82391820009798,[np.float64(-0.3611111111111111)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.3492183000780642],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
83,0,83,[np.float64(0.2037037037037037)],[np.float64(0.020370370370370372)],[1],[0],[0],[1.7209264999255538],['target'],83,0,83,0,171.8403374000918,,5,171.83552079997025,171.8403374000918,171.8403374000918,0.011454099789261818,173.55650949990377,[np.float64(0.2037037037037037)],[np.float64(0.020370370370370372)],[1],[0],[0],[1.7209264999255538],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
84,0,84,[np.float64(0.11574074074074074)],[np.float64(0.12407407407407407)],[1],[0],[0],[1.899199399864301],['target'],84,0,84,0,173.59916920005344,,10,173.5907497999724,173.59916920005344,173.59916920005344,0.03402199991978705,175.49003269989043,[np.float64(0.11574074074074074)],[np.float64(0.12407407407407407)],[1],[0],[0],[1.899199399864301],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
85,0,85,[np.float64(0.34629629629629627)],[np.float64(-0.3648148148148148)],[1],[0],[0],[1.5501463999971747],['target'],85,0,85,0,175.53899920010008,,10,175.52293199999258,175.53899920010008,175.53899920010008,0.032713300082832575,177.0731329000555,[np.float64(0.34629629629629627)],[np.float64(-0.3648148148148148)],[1],[0],[0],[1.5501463999971747],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
86,0,86,[np.float64(0.17314814814814813)],[np.float64(-0.16574074074074074)],[1],[0],[0],[1.8179339999333024],['target'],86,0,86,0,177.09717869991437,,5,177.0892658000812,177.09717869991437,177.09717869991437,0.016019700095057487,178.90729180001654,[np.float64(0.17314814814814813)],[np.float64(-0.16574074074074074)],[1],[0],[0],[1.8179339999333024],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
87,0,87,[np.float64(-0.462037037037037)],[np.float64(-0.4888888888888889)],[1],[0],[0],[3.2754850999917835],[None],87,0,87,0,178.96253110002726,,10,178.94773230003193,178.96253110002726,178.96253110002726,0.04027740005403757,182.22332710004412,[np.float64(-0.462037037037037)],[np.float64(-0.4888888888888889)],[1],[0],[0],[3.2754850999917835],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
88,0,88,[np.float64(-0.31574074074074077)],[np.float64(-0.21296296296296297)],[1],[0],[0],[2.6321690999902785],['target'],88,0,88,0,182.2664061000105,,10,182.25730270007625,182.2664061000105,182.2664061000105,0.03365790005773306,184.8895270000212,[np.float64(-0.31574074074074077)],[np.float64(-0.21296296296296297)],[1],[0],[0],[2.6321690999902785],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
89,0,89,[np.float64(0.006481481481481481)],[np.float64(0.025925925925925925)],[1],[0],[0],[2.7775863998103887],['target'],89,0,89,0,184.9236262999475,,10,184.9126597000286,184.9236262999475,184.9236262999475,0.02302580000832677,187.69041100004688,[np.float64(0.006481481481481481)],[np.float64(0.025925925925925925)],[1],[0],[0],[2.7775863998103887],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
90,0,90,[np.float64(-0.39444444444444443)],[np.float64(0.1824074074074074)],[1],[0],[0],[1.3508057999424636],[None],90,0,90,0,187.75247099995613,,10,187.73940739990212,187.75247099995613,187.75247099995613,0.04855179996229708,189.09031219989993,[np.float64(-0.39444444444444443)],[np.float64(0.1824074074074074)],[1],[0],[0],[1.3508057999424636],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
91,0,91,[np.float64(-0.30092592592592593)],[np.float64(-0.16018518518518518)],[1],[0],[0],[1.51246100012213],['target'],91,0,91,0,189.11985390004702,,5,189.1105984998867,189.11985390004702,189.11985390004702,0.02008899999782443,190.62312039989047,[np.float64(-0.30092592592592593)],[np.float64(-0.16018518518518518)],[1],[0],[0],[1.51246100012213],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
92,0,92,[np.float64(0.37962962962962965)],[np.float64(-0.22314814814814815)],[1],[0],[0],[1.7666208997834474],['target'],92,0,92,0,190.64769969996996,,5,190.6400047999341,190.64769969996996,190.64769969996996,0.01672729989513755,192.40672750002705,[np.float64(0.37962962962962965)],[np.float64(-0.22314814814814815)],[1],[0],[0],[1.7666208997834474],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
93,0,93,[np.float64(-0.35462962962962963)],[np.float64(0.3472222222222222)],[1],[0],[0],[2.09714649990201],['target'],93,0,93,0,192.43610360007733,,10,192.42719270009547,192.43610360007733,192.43610360007733,0.020254099974408746,194.5244917999953,[np.float64(-0.35462962962962963)],[np.float64(0.3472222222222222)],[1],[0],[0],[2.09714649990201],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
94,0,94,[np.float64(0.2351851851851852)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.8057335000485182],['target'],94,0,94,0,194.55929429992102,,5,194.55197999998927,194.55929429992102,194.55929429992102,0.02723370003513992,196.35777959995903,[np.float64(0.2351851851851852)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.8057335000485182],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
95,0,95,[np.float64(-0.011111111111111112)],[np.float64(-0.032407407407407406)],[1],[0],[0],[3.313668199814856],['target'],95,0,95,0,196.3852593000047,,5,196.37778709991835,196.3852593000047,196.3852593000047,0.019858499988913536,199.69153539999388,[np.float64(-0.011111111111111112)],[np.float64(-0.032407407407407406)],[1],[0],[0],[3.313668199814856],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
96,0,96,[np.float64(-0.2212962962962963)],[np.float64(-0.45555555555555555)],[1],[0],[0],[2.993702500127256],['target'],96,0,96,0,199.74227229994722,,10,199.73024559998885,199.74227229994722,199.74227229994722,0.038544599898159504,202.72411850001663,[np.float64(-0.2212962962962963)],[np.float64(-0.45555555555555555)],[1],[0],[0],[2.993702500127256],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
97,0,97,[np.float64(-0.42962962962962964)],[np.float64(0.13796296296296295)],[1],[0],[0],[2.0101042001042515],['target'],97,0,97,0,202.79373760009184,,10,202.7801852999255,202.79373760009184,202.79373760009184,0.05557769979350269,204.79037309996784,[np.float64(-0.42962962962962964)],[np.float64(0.13796296296296295)],[1],[0],[0],[2.0101042001042515],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
98,0,98,[np.float64(0.15092592592592594)],[np.float64(0.29259259259259257)],[1],[0],[0],[5.109589499887079],['target'],98,0,98,0,204.82621439988725,,5,204.81464400002733,204.82621439988725,204.82621439988725,0.024065099889412522,209.92439020005986,[np.float64(0.15092592592592594)],[np.float64(0.29259259259259257)],[1],[0],[0],[5.109589499887079],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
99,0,99,[np.float64(-0.42685185185185187)],[np.float64(0.13055555555555556)],[1],[0],[0],[2.248870200011879],[None],99,0,99,0,209.98164810007438,,10,209.9740913999267,209.98164810007438,209.98164810007438,0.04929770017042756,212.22305579995736,[np.float64(-0.42685185185185187)],[np.float64(0.13055555555555556)],[1],[0],[0],[2.248870200011879],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
100,0,100,[np.float64(0.4722222222222222)],[np.float64(0.22962962962962963)],[1],[0],[0],[2.621851700125262],['target'],100,0,100,0,212.26389120006934,,10,212.2513806000352,212.26389120006934,212.26389120006934,0.028110099956393242,214.87333009997383,[np.float64(0.4722222222222222)],[np.float64(0.22962962962962963)],[1],[0],[0],[2.621851700125262],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
101,0,101,[np.float64(0.07685185185185185)],[np.float64(0.4148148148148148)],[1],[0],[0],[2.262766500003636],['target'],101,0,101,0,214.90300470008515,,5,214.89382059988566,214.90300470008515,214.90300470008515,0.020271799992769957,217.1566623998806,[np.float64(0.07685185185185185)],[np.float64(0.4148148148148148)],[1],[0],[0],[2.262766500003636],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
102,0,102,[np.float64(-0.44166666666666665)],[np.float64(-0.125)],[1],[0],[0],[1.956054899841547],['target'],102,0,102,0,217.2187914000824,,10,217.20078519987874,217.2187914000824,217.2187914000824,0.04395790002308786,219.15691430005245,[np.float64(-0.44166666666666665)],[np.float64(-0.125)],[1],[0],[0],[1.956054899841547],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
103,0,103,[np.float64(0.15555555555555556)],[np.float64(-0.13240740740740742)],[1],[0],[0],[3.8178725000470877],[None],103,0,103,0,219.1797448999714,,5,219.17191749997437,219.1797448999714,219.1797448999714,0.014801400015130639,222.9898431999609,[np.float64(0.15555555555555556)],[np.float64(-0.13240740740740742)],[1],[0],[0],[3.8178725000470877],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
104,0,104,[np.float64(-0.4583333333333333)],[np.float64(-0.4666666666666667)],[1],[0],[0],[2.0424418000038713],['target'],104,0,104,0,223.02637040009722,,10,223.0150073999539,223.02637040009722,223.02637040009722,0.02503610006533563,225.0575788000133,[np.float64(-0.4583333333333333)],[np.float64(-0.4666666666666667)],[1],[0],[0],[2.0424418000038713],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
105,0,105,[np.float64(0.2175925925925926)],[np.float64(-0.42962962962962964)],[1],[0],[0],[1.8553605999331921],['target'],105,0,105,0,225.11712679988705,,10,225.10309770004824,225.11712679988705,225.11712679988705,0.04515739995986223,226.958537499886,[np.float64(0.2175925925925926)],[np.float64(-0.42962962962962964)],[1],[0],[0],[1.8553605999331921],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
106,0,106,[np.float64(-0.44722222222222224)],[np.float64(0.5)],[1],[0],[0],[2.8991137999109924],[None],106,0,106,0,227.0021798000671,,10,226.9900766001083,227.0021798000671,227.0021798000671,0.03134900005534291,229.88924410007894,[np.float64(-0.44722222222222224)],[np.float64(0.5)],[1],[0],[0],[2.8991137999109924],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
107,0,107,[np.float64(-0.1935185185185185)],[np.float64(0.3768518518518518)],[1],[0],[0],[1.5287391000892967],[None],107,0,107,0,229.91999359987676,,10,229.91217159992084,229.91999359987676,229.91999359987676,0.02280030003748834,231.44107170007192,[np.float64(-0.1935185185185185)],[np.float64(0.3768518518518518)],[1],[0],[0],[1.5287391000892967],[None],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
108,0,108,[np.float64(-0.41759259259259257)],[np.float64(-0.011111111111111112)],[1],[0],[0],[1.4157809999305755],['target'],108,0,108,0,231.46427750005387,,5,231.45776619995013,231.46427750005387,231.46427750005387,0.016277399845421314,232.87364339991473,[np.float64(-0.41759259259259257)],[np.float64(-0.011111111111111112)],[1],[0],[0],[1.4157809999305755],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
109,0,109,[np.float64(-0.08148148148148149)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.5735760000534356],['target'],109,0,109,0,232.91386170010082,,10,232.90013969992287,232.91386170010082,232.91386170010082,0.026323199970647693,234.47384839993902,[np.float64(-0.08148148148148149)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.5735760000534356],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
110,0,110,[np.float64(0.37592592592592594)],[np.float64(-0.23425925925925925)],[1],[0],[0],[2.6781307000201195],['target'],110,0,110,0,234.50691080000252,,5,234.49595110001974,234.50691080000252,234.50691080000252,0.021781600080430508,237.17419130005874,[np.float64(0.37592592592592594)],[np.float64(-0.23425925925925925)],[1],[0],[0],[2.6781307000201195],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
111,0,111,[np.float64(-0.2851851851851852)],[np.float64(-0.11203703703703703)],[1],[0],[0],[1.6406080001033843],['target'],111,0,111,0,237.20893949992023,,5,237.19869749993086,237.20893949992023,237.20893949992023,0.02428789995610714,238.83937330008484,[np.float64(-0.2851851851851852)],[np.float64(-0.11203703703703703)],[1],[0],[0],[1.6406080001033843],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
112,0,112,[np.float64(-0.17314814814814813)],[np.float64(0.1675925925925926)],[1],[0],[0],[1.7073039000388235],['target'],112,0,112,0,238.87760000000708,,10,238.86657000007108,238.87760000000708,238.87760000000708,0.027044899994507432,240.5740441000089,[np.float64(-0.17314814814814813)],[np.float64(0.1675925925925926)],[1],[0],[0],[1.7073039000388235],['target'],p5,001,2025-09-30_20h08.05.226,visual search,,2025.1.1,60.021163441706626,2025-09-30 20h09.00.697271 +0530,
