pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,13,1,3,v,1,0.6773527000041213,None,3,1,13,1,,,,,33.790885499998694,,33.7749049999984,33.790885499998694,34.790408299988485,34.790408299988485,34.790408299988485,34.790408299988485,34.790408299988485,35.77387399999134,35.77387399999134,36.4574702999962,v,1,0.6773527000041213,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,14,2,3,c,1,0.5136554000055185,None,3,2,14,2,,,,,36.474128699992434,,36.45788159999938,36.474128699992434,37.456832199997734,37.456832199997734,37.456832199997734,37.456832199997734,37.47377499999129,38.457781699995394,38.457781699995394,38.97413709999819,c,1,0.5136554000055185,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,15,3,3,z,1,0.6340583999990486,None,3,3,15,3,,,,,38.99082169999019,,38.9745402999979,38.99082169999019,39.9746715999936,39.9746715999936,39.9746715999936,39.9746715999936,39.9904353999882,40.9748041999992,40.9748041999992,41.625595599994995,z,1,0.6340583999990486,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,16,0,4,x,1,0.4686231000086991,None,4,0,16,0,,,,,41.640368999986094,,41.62583689999883,41.640368999986094,42.62462359998608,42.62462359998608,42.62462359998608,42.62462359998608,42.64059489998908,43.64020569999411,43.64020569999411,44.12460189999547,x,1,0.4686231000086991,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,17,1,4,v,1,0.728611099999398,None,4,1,17,1,,,,,44.140402299992274,,44.12508699999307,44.140402299992274,45.12384609998844,45.12384609998844,45.12384609998844,45.12384609998844,45.14035239999066,46.140239999993355,46.140239999993355,46.87450069999613,v,1,0.728611099999398,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,18,2,4,c,1,0.5524349000043003,None,4,2,18,2,,,,,46.890843299988774,,46.87496279999323,46.890843299988774,47.87356799999543,47.87356799999543,47.87356799999543,47.87356799999543,47.89058369999111,48.873630599991884,48.873630599991884,49.44108299999789,c,1,0.5524349000043003,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,19,3,4,z,1,0.5458373000001302,None,4,3,19,3,,,,,49.456858899997314,,49.44172449999314,49.456858899997314,50.44046929999604,50.44046929999604,50.44046929999604,50.44046929999604,50.457113099997514,51.440228199993726,51.440228199993726,51.99100009999529,z,1,0.5458373000001302,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,20,0,5,x,1,0.4983644000021741,None,5,0,20,0,,,,,52.00711849999789,,51.99162739999883,52.00711849999789,52.99051039999176,52.99051039999176,52.99051039999176,52.99051039999176,53.00732939998852,53.99035329998878,53.99035329998878,54.49150939998799,x,1,0.4983644000021741,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,21,1,5,v,1,1.1746792000049027,None,5,1,21,1,,,,,54.50660889998835,,54.491924499991,54.50660889998835,55.50716419999662,55.50716419999662,55.50716419999662,55.50716419999662,55.50716419999662,56.5071956999891,56.5071956999891,57.69097259998671,v,1,1.1746792000049027,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,22,2,5,c,1,0.5280888999986928,None,5,2,22,2,,,,,57.70693959998607,,57.691457899985835,57.70693959998607,58.69043239999155,58.69043239999155,58.69043239999155,58.69043239999155,58.70692579999741,59.69041069998639,59.69041069998639,60.22416519999388,c,1,0.5280888999986928,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,23,3,5,z,1,0.8224472000001697,None,5,3,23,3,,,,,60.240351299988106,,60.224497099989094,60.240351299988106,61.22368439999991,61.22368439999991,61.22368439999991,61.22368439999991,61.2405018999998,62.22377919999417,62.22377919999417,63.057531299986294,z,1,0.8224472000001697,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,24,0,6,x,1,0.4675352999911411,None,6,0,24,0,,,,,63.07377259999339,,63.05812249999144,63.07377259999339,64.05696989998978,64.05696989998978,64.05696989998978,64.05696989998978,64.07405989999825,65.05673029999889,65.05673029999889,65.54094589999295,x,1,0.4675352999911411,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,25,1,6,v,1,0.5035965999995824,None,6,1,25,1,,,,,65.5577471999859,,65.54127199998766,65.5577471999859,66.54038339998806,66.54038339998806,66.54038339998806,66.54038339998806,66.55707559999428,67.54050559998723,67.54050559998723,68.05786129999615,v,1,0.5035965999995824,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,26,2,6,c,1,0.6045874999981606,None,6,2,26,2,,,,,68.07379389999551,,68.05848989999504,68.07379389999551,69.0570233999897,69.0570233999897,69.0570233999897,69.0570233999897,69.07372499999474,70.05696929999976,70.05696929999976,70.67452609998873,c,1,0.6045874999981606,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,27,3,6,z,1,0.5486160000000382,None,6,3,27,3,,,,,70.69036379999307,,70.67523199999414,70.69036379999307,71.67382869998983,71.67382869998983,71.67382869998983,71.67382869998983,71.69048809999367,72.69045149999147,72.69045149999147,73.24145859999408,z,1,0.5486160000000382,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,28,0,7,v,0,0.7494845000037458,None,7,0,28,0,,,,,73.25701769998705,,73.24203579999448,73.25701769998705,74.25690379999287,74.25690379999287,74.25690379999287,74.25690379999287,74.25690379999287,75.25717029999942,75.25717029999942,76.00763369999186,v,0,0.7494845000037458,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
150,v,29,1,7,v,1,1.7989065000001574,None,7,1,29,1,,,,,76.02377029998752,,76.00819039999624,76.02377029998752,77.00701119999576,77.00701119999576,77.00701119999576,77.00701119999576,77.02370239999436,78.00691499999084,78.00691499999084,79.8072167999926,v,1,1.7989065000001574,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
50,c,30,2,7,c,1,1.4412730000040028,None,7,2,30,2,,,,,79.82363239998813,,79.8075189999945,79.82363239998813,80.80700609998894,80.80700609998894,80.80700609998894,80.80700609998894,80.82386959998985,81.80698619999748,81.80698619999748,83.25825029998668,c,1,1.4412730000040028,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-150,z,31,3,7,z,1,0.7422338000033051,None,7,3,31,3,,,,,83.27377869999327,,83.2589966999949,83.27377869999327,84.27387489999819,84.27387489999819,84.27387489999819,84.27387489999819,84.27387489999819,85.27373919999809,85.27373919999809,86.02430639999511,z,1,0.7422338000033051,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
-50,x,32,0,8,x,1,1.097702400002163,None,8,0,32,0,,,,,86.0402705999877,,86.02463569999964,86.0402705999877,87.02367579999554,87.02367579999554,87.02367579999554,87.02367579999554,87.04038179999043,88.02379479999945,88.02379479999945,89.12454559998878,x,1,1.097702400002163,None,,,,,pp4,001,2025-10-02_15h49.13.007,motor sequence,,2025.1.1,60.06680630369661,2025-10-02 15h49.22.707257 +0530,
